actual_id,cost_center_id,account_id,department_id,transaction_date,amount,vendor
392,CC002,ACC010,DEPT02,2023-03-22,31570.7,RedPoint
393,CC002,ACC010,DEPT02,2023-04-23,11924.44,TechVentures
394,CC002,ACC010,DEPT02,2023-04-20,9430.71,GlobalServ
395,CC002,ACC010,DEPT02,2023-04-25,10739.61,RedPoint
396,CC002,ACC010,DEPT02,2023-05-04,15425.38,SwiftHire
397,CC002,ACC010,DEPT02,2023-05-10,15421.81,BrightPath
398,CC002,ACC010,DEPT02,2023-06-09,36162.02,GreenLight
399,CC002,ACC010,DEPT02,2023-07-11,10404.93,DataPro
400,CC002,ACC010,DEPT02,2023-07-03,8121.32,DataPro
401,CC002,ACC010,DEPT02,2023-07-13,10432.07,NetWorks Inc
402,CC002,ACC010,DEPT02,2023-08-09,33780.8,GlobalServ
403,CC002,ACC010,DEPT02,2023-09-20,33858.73,NetWorks Inc
404,CC002,ACC010,DEPT02,2023-10-25,25562.64,NetWorks Inc
405,CC002,ACC010,DEPT02,2023-11-23,15103.38,DataPro
406,CC002,ACC010,DEPT02,2023-11-03,10906.62,TechVentures
407,CC002,ACC010,DEPT02,2023-12-16,32111.08,GlobalServ
408,CC002,ACC010,DEPT02,2024-01-13,29240.39,DataPro
409,CC002,ACC010,DEPT02,2024-02-01,25936.24,CoreLogic
410,CC002,ACC010,DEPT02,2024-03-13,16133.81,BlueWave
411,CC002,ACC010,DEPT02,2024-03-26,17759.0,GreenLight
412,CC002,ACC010,DEPT02,2024-04-23,26529.57,BlueWave
413,CC002,ACC010,DEPT02,2024-05-12,38320.48,CloudBase
414,CC002,ACC010,DEPT02,2024-06-21,34165.05,TechVentures
415,CC002,ACC010,DEPT02,2024-07-27,12761.94,BrightPath
416,CC002,ACC010,DEPT02,2024-07-10,15054.61,OmniTech
417,CC002,ACC010,DEPT02,2024-08-22,31877.1,PrimeSoft
418,CC002,ACC010,DEPT02,2024-09-23,24729.93,CloudBase
419,CC002,ACC010,DEPT02,2024-10-07,15340.89,GlobalServ
420,CC002,ACC010,DEPT02,2024-10-01,12809.53,SwiftHire
421,CC002,ACC010,DEPT02,2024-11-26,34464.8,CoreLogic
422,CC002,ACC010,DEPT02,2024-12-26,39589.51,BrightPath
423,CC003,ACC015,DEPT04,2023-01-11,2541.6,GreenLight
424,CC003,ACC015,DEPT04,2023-02-21,2308.26,OmniTech
425,CC003,ACC015,DEPT04,2023-03-18,930.22,GlobalServ
426,CC003,ACC015,DEPT04,2023-03-08,888.36,RedPoint
427,CC003,ACC015,DEPT04,2023-03-24,671.54,GlobalServ
428,CC003,ACC015,DEPT04,2023-04-20,2667.06,Acme Corp
429,CC003,ACC015,DEPT04,2023-05-21,842.46,Acme Corp
430,CC003,ACC015,DEPT04,2023-05-27,1214.81,GreenLight
431,CC003,ACC015,DEPT04,2023-06-03,953.55,BlueWave
432,CC003,ACC015,DEPT04,2023-06-04,947.53,BrightPath
433,CC003,ACC015,DEPT04,2023-07-07,883.22,NetWorks Inc
434,CC003,ACC015,DEPT04,2023-07-27,1000.62,SwiftHire
435,CC003,ACC015,DEPT04,2023-08-19,3006.33,CoreLogic
436,CC003,ACC015,DEPT04,2023-09-25,949.38,Acme Corp
437,CC003,ACC015,DEPT04,2023-09-11,881.39,TechVentures
438,CC003,ACC015,DEPT04,2023-10-23,1707.95,CloudBase
439,CC003,ACC015,DEPT04,2023-11-02,2466.43,GlobalServ
440,CC003,ACC015,DEPT04,2023-12-25,1007.73,GlobalServ
441,CC003,ACC015,DEPT04,2023-12-16,777.52,TechVentures
442,CC003,ACC015,DEPT04,2024-01-21,1483.09,AlphaServices
443,CC003,ACC015,DEPT04,2024-02-25,2868.98,BrightPath
444,CC003,ACC015,DEPT04,2024-03-17,2617.4,BrightPath
445,CC003,ACC015,DEPT04,2024-04-02,766.82,AlphaServices
446,CC003,ACC015,DEPT04,2024-04-16,640.35,AlphaServices
447,CC003,ACC015,DEPT04,2024-04-21,866.62,BlueWave
448,CC003,ACC015,DEPT04,2024-05-08,1897.25,PrimeSoft
449,CC003,ACC015,DEPT04,2024-06-12,1403.02,BlueWave
450,CC003,ACC015,DEPT04,2024-07-25,2280.18,OmniTech
451,CC003,ACC015,DEPT04,2024-08-26,2024.58,GlobalServ
452,CC003,ACC015,DEPT04,2024-09-06,715.73,GlobalServ
453,CC003,ACC015,DEPT04,2024-09-02,772.34,Acme Corp
454,CC003,ACC015,DEPT04,2024-09-10,765.03,PrimeSoft
455,CC003,ACC015,DEPT04,2024-10-25,2373.54,BrightPath
456,CC003,ACC015,DEPT04,2024-11-06,944.89,GlobalServ
457,CC003,ACC015,DEPT04,2024-11-16,899.87,CoreLogic
458,CC003,ACC015,DEPT04,2024-12-19,1058.53,AlphaServices
459,CC003,ACC015,DEPT04,2024-12-07,904.72,SwiftHire
460,CC003,ACC006,DEPT04,2023-01-11,46425.12,PrimeSoft
461,CC003,ACC006,DEPT04,2023-02-13,18048.79,RedPoint
462,CC003,ACC006,DEPT04,2023-02-16,13965.81,AlphaServices
463,CC003,ACC006,DEPT04,2023-03-20,14559.85,BrightPath
464,CC003,ACC006,DEPT04,2023-03-12,14784.67,GlobalServ
465,CC003,ACC006,DEPT04,2023-04-09,34536.12,PrimeSoft
466,CC003,ACC006,DEPT04,2023-05-09,33591.29,GlobalServ
467,CC003,ACC006,DEPT04,2023-06-25,27268.0,CloudBase
468,CC003,ACC006,DEPT04,2023-07-26,24733.36,OmniTech
469,CC003,ACC006,DEPT04,2023-08-18,15953.46,BlueWave
470,CC003,ACC006,DEPT04,2023-08-14,13797.43,BlueWave
471,CC003,ACC006,DEPT04,2023-08-28,15604.75,PrimeSoft
472,CC003,ACC006,DEPT04,2023-09-24,16708.09,NetWorks Inc
473,CC003,ACC006,DEPT04,2023-09-08,20058.31,PrimeSoft
474,CC003,ACC006,DEPT04,2023-10-19,38502.09,GlobalServ
475,CC003,ACC006,DEPT04,2023-11-02,21705.79,Acme Corp
476,CC003,ACC006,DEPT04,2023-11-24,26854.46,GreenLight
477,CC003,ACC006,DEPT04,2023-12-26,37126.97,GreenLight
478,CC003,ACC006,DEPT04,2024-01-03,38180.73,CoreLogic
479,CC003,ACC006,DEPT04,2024-02-07,17679.08,GlobalServ
480,CC003,ACC006,DEPT04,2024-02-08,17324.91,OmniTech
481,CC003,ACC006,DEPT04,2024-03-06,51436.77,SwiftHire
482,CC003,ACC006,DEPT04,2024-04-15,34933.92,BrightPath
483,CC003,ACC006,DEPT04,2024-05-26,19986.04,BlueWave
484,CC003,ACC006,DEPT04,2024-05-15,19695.72,SwiftHire
485,CC003,ACC006,DEPT04,2024-06-23,17486.13,CloudBase
486,CC003,ACC006,DEPT04,2024-06-10,21372.5,NetWorks Inc
487,CC003,ACC006,DEPT04,2024-07-19,19235.12,GreenLight
488,CC003,ACC006,DEPT04,2024-07-22,16250.6,TechVentures
489,CC003,ACC006,DEPT04,2024-08-17,45761.28,RedPoint
490,CC003,ACC006,DEPT04,2024-09-12,16043.53,BrightPath
491,CC003,ACC006,DEPT04,2024-09-12,19905.64,CloudBase
492,CC003,ACC006,DEPT04,2024-10-23,26751.36,GreenLight
493,CC003,ACC006,DEPT04,2024-11-04,9167.64,OmniTech
494,CC003,ACC006,DEPT04,2024-11-25,10149.91,AlphaServices
495,CC003,ACC006,DEPT04,2024-11-23,11757.84,PrimeSoft
496,CC003,ACC006,DEPT04,2024-12-09,20648.71,CoreLogic
497,CC003,ACC006,DEPT04,2024-12-09,23850.07,Acme Corp
498,CC003,ACC004,DEPT04,2023-01-17,8081.21,BlueWave
499,CC003,ACC004,DEPT04,2023-02-18,3915.76,RedPoint
500,CC003,ACC004,DEPT04,2023-02-20,3351.35,CloudBase
501,CC003,ACC004,DEPT04,2023-03-03,3695.4,PrimeSoft
502,CC003,ACC004,DEPT04,2023-03-15,3804.74,TechVentures
503,CC003,ACC004,DEPT04,2023-03-06,2736.78,DataPro
504,CC003,ACC004,DEPT04,2023-04-04,9893.02,SwiftHire
505,CC003,ACC004,DEPT04,2023-05-21,6999.75,Acme Corp
506,CC003,ACC004,DEPT04,2023-06-05,3079.99,BrightPath
507,CC003,ACC004,DEPT04,2023-06-15,2843.99,SwiftHire
508,CC003,ACC004,DEPT04,2023-06-10,3205.12,PrimeSoft
509,CC003,ACC004,DEPT04,2023-07-17,3484.21,OmniTech
510,CC003,ACC004,DEPT04,2023-07-19,3645.83,CloudBase
511,CC003,ACC004,DEPT04,2023-08-22,5520.82,SwiftHire
512,CC003,ACC004,DEPT04,2023-08-18,5618.57,BrightPath
513,CC003,ACC004,DEPT04,2023-09-10,11304.9,GlobalServ
514,CC003,ACC004,DEPT04,2023-10-10,9633.39,GreenLight
515,CC003,ACC004,DEPT04,2023-11-06,9969.96,AlphaServices
516,CC003,ACC004,DEPT04,2023-12-06,5687.42,BlueWave
517,CC003,ACC004,DEPT04,2023-12-22,6739.83,GreenLight
518,CC003,ACC004,DEPT04,2024-01-11,7021.54,AlphaServices
519,CC003,ACC004,DEPT04,2024-02-18,6992.65,SwiftHire
520,CC003,ACC004,DEPT04,2024-03-12,7159.67,BrightPath
521,CC003,ACC004,DEPT04,2024-04-01,8242.88,NetWorks Inc
522,CC003,ACC004,DEPT04,2024-05-11,7290.57,GlobalServ
523,CC003,ACC004,DEPT04,2024-05-24,4957.09,CoreLogic
524,CC003,ACC004,DEPT04,2024-06-16,12626.99,RedPoint
525,CC003,ACC004,DEPT04,2024-07-19,3511.08,OmniTech
526,CC003,ACC004,DEPT04,2024-07-19,2529.14,SwiftHire
527,CC003,ACC004,DEPT04,2024-07-15,3424.14,CloudBase
528,CC003,ACC004,DEPT04,2024-08-05,5797.83,OmniTech
529,CC003,ACC004,DEPT04,2024-08-10,5099.7,Acme Corp
530,CC003,ACC004,DEPT04,2024-09-03,4604.36,CloudBase
531,CC003,ACC004,DEPT04,2024-09-21,3868.44,PrimeSoft
532,CC003,ACC004,DEPT04,2024-10-09,11724.93,PrimeSoft
533,CC003,ACC004,DEPT04,2024-11-22,6737.43,TechVentures
534,CC003,ACC004,DEPT04,2024-12-20,11991.05,AlphaServices
535,CC003,ACC011,DEPT04,2023-01-13,11165.44,GlobalServ
536,CC003,ACC011,DEPT04,2023-02-01,9758.83,DataPro
537,CC003,ACC011,DEPT04,2023-03-18,9109.58,TechVentures
538,CC003,ACC011,DEPT04,2023-04-14,4613.43,GreenLight
539,CC003,ACC011,DEPT04,2023-04-06,4110.23,GreenLight
540,CC003,ACC011,DEPT04,2023-05-14,6400.41,GlobalServ
541,CC003,ACC011,DEPT04,2023-05-20,6651.18,TechVentures
542,CC003,ACC011,DEPT04,2023-06-17,9457.32,CloudBase
543,CC003,ACC011,DEPT04,2023-07-03,2723.97,Acme Corp
544,CC003,ACC011,DEPT04,2023-07-09,2381.36,NetWorks Inc
545,CC003,ACC011,DEPT04,2023-07-15,2149.53,SwiftHire
546,CC003,ACC011,DEPT04,2023-08-27,3173.86,NetWorks Inc
547,CC003,ACC011,DEPT04,2023-08-16,3304.04,Acme Corp
548,CC003,ACC011,DEPT04,2023-08-10,4073.73,BlueWave
549,CC003,ACC011,DEPT04,2023-09-08,11551.57,Acme Corp
550,CC003,ACC011,DEPT04,2023-10-21,10021.03,BlueWave
551,CC003,ACC011,DEPT04,2023-11-10,11132.55,NetWorks Inc
552,CC003,ACC011,DEPT04,2023-12-01,3067.49,TechVentures
553,CC003,ACC011,DEPT04,2023-12-16,3206.59,TechVentures
554,CC003,ACC011,DEPT04,2023-12-12,3014.26,AlphaServices
555,CC003,ACC011,DEPT04,2024-01-22,8893.95,BrightPath
556,CC003,ACC011,DEPT04,2024-02-24,6109.46,AlphaServices
557,CC003,ACC011,DEPT04,2024-02-09,5193.87,GlobalServ
558,CC003,ACC011,DEPT04,2024-03-23,11075.62,GlobalServ
559,CC003,ACC011,DEPT04,2024-04-21,9142.87,RedPoint
560,CC003,ACC011,DEPT04,2024-05-21,11413.13,RedPoint
561,CC003,ACC011,DEPT04,2024-06-25,7964.78,TechVentures
562,CC003,ACC011,DEPT04,2024-07-11,9963.5,BlueWave
563,CC003,ACC011,DEPT04,2024-08-23,5370.86,SwiftHire
564,CC003,ACC011,DEPT04,2024-08-18,5586.18,AlphaServices
565,CC003,ACC011,DEPT04,2024-09-10,7237.83,CloudBase
566,CC003,ACC011,DEPT04,2024-10-06,14312.54,TechVentures
567,CC003,ACC011,DEPT04,2024-11-26,9208.39,RedPoint
568,CC003,ACC011,DEPT04,2024-12-28,5791.74,CoreLogic
569,CC003,ACC011,DEPT04,2024-12-23,5321.05,GreenLight
570,CC003,ACC013,DEPT04,2023-01-04,8655.5,BlueWave
571,CC003,ACC013,DEPT04,2023-02-23,4913.13,CloudBase
572,CC003,ACC013,DEPT04,2023-03-17,7574.11,GreenLight
573,CC003,ACC013,DEPT04,2023-04-24,8048.38,BlueWave
574,CC003,ACC013,DEPT04,2023-05-23,6485.05,PrimeSoft
575,CC003,ACC013,DEPT04,2023-06-14,7490.71,SwiftHire
576,CC003,ACC013,DEPT04,2023-07-16,6830.57,GreenLight
577,CC003,ACC013,DEPT04,2023-08-22,5571.42,CoreLogic
578,CC003,ACC013,DEPT04,2023-09-02,8849.04,TechVentures
579,CC003,ACC013,DEPT04,2023-10-04,5176.26,RedPoint
580,CC003,ACC013,DEPT04,2023-11-22,6309.36,CloudBase
581,CC003,ACC013,DEPT04,2023-12-09,5527.95,AlphaServices
582,CC003,ACC013,DEPT04,2024-01-24,6717.19,AlphaServices
583,CC003,ACC013,DEPT04,2024-02-19,5542.45,GreenLight
584,CC003,ACC013,DEPT04,2024-03-10,5040.42,GlobalServ
585,CC003,ACC013,DEPT04,2024-04-04,10649.96,RedPoint
586,CC003,ACC013,DEPT04,2024-05-12,6892.41,SwiftHire
587,CC003,ACC013,DEPT04,2024-06-06,8123.34,BlueWave
588,CC003,ACC013,DEPT04,2024-07-08,6103.35,NetWorks Inc
589,CC003,ACC013,DEPT04,2024-08-04,1674.75,CoreLogic
590,CC003,ACC013,DEPT04,2024-08-25,1684.45,CloudBase
591,CC003,ACC013,DEPT04,2024-08-18,2133.04,SwiftHire
592,CC003,ACC013,DEPT04,2024-09-10,4581.0,BrightPath
593,CC003,ACC013,DEPT04,2024-10-15,8804.45,PrimeSoft
594,CC003,ACC013,DEPT04,2024-11-07,8857.34,BlueWave
595,CC003,ACC013,DEPT04,2024-12-22,2539.01,CloudBase
596,CC003,ACC013,DEPT04,2024-12-22,2235.05,BrightPath
597,CC003,ACC002,DEPT04,2023-01-22,28835.67,TechVentures
598,CC003,ACC002,DEPT04,2023-02-04,23622.05,SwiftHire
599,CC003,ACC002,DEPT04,2023-03-07,8909.71,CloudBase
600,CC003,ACC002,DEPT04,2023-03-28,9494.66,NetWorks Inc
601,CC003,ACC002,DEPT04,2023-03-27,9160.22,NetWorks Inc
602,CC003,ACC002,DEPT04,2023-04-19,30799.89,AlphaServices
603,CC003,ACC002,DEPT04,2023-05-13,13185.14,CloudBase
604,CC003,ACC002,DEPT04,2023-05-20,12347.28,NetWorks Inc
605,CC003,ACC002,DEPT04,2023-06-15,27829.24,TechVentures
606,CC003,ACC002,DEPT04,2023-07-05,20692.17,Acme Corp
607,CC003,ACC002,DEPT04,2023-08-22,19206.75,Acme Corp
608,CC003,ACC002,DEPT04,2023-09-05,34403.7,DataPro
609,CC003,ACC002,DEPT04,2023-10-25,25279.83,CoreLogic
610,CC003,ACC002,DEPT04,2023-11-22,13064.11,BrightPath
611,CC003,ACC002,DEPT04,2023-11-09,14774.71,CoreLogic
612,CC003,ACC002,DEPT04,2023-12-25,11684.45,Acme Corp
613,CC003,ACC002,DEPT04,2023-12-04,13722.04,NetWorks Inc
614,CC003,ACC002,DEPT04,2024-01-02,13603.02,Acme Corp
615,CC003,ACC002,DEPT04,2024-01-22,12123.36,BlueWave
616,CC003,ACC002,DEPT04,2024-02-14,12914.81,GlobalServ
617,CC003,ACC002,DEPT04,2024-02-13,13799.9,BrightPath
618,CC003,ACC002,DEPT04,2024-03-18,31333.43,OmniTech
619,CC003,ACC002,DEPT04,2024-04-06,29661.92,CoreLogic
620,CC003,ACC002,DEPT04,2024-05-13,20768.54,AlphaServices
621,CC003,ACC002,DEPT04,2024-06-02,13906.36,Acme Corp
622,CC003,ACC002,DEPT04,2024-06-05,15769.28,BlueWave
623,CC003,ACC002,DEPT04,2024-07-25,12832.68,RedPoint
624,CC003,ACC002,DEPT04,2024-07-13,13037.22,TechVentures
625,CC003,ACC002,DEPT04,2024-08-02,7830.84,OmniTech
626,CC003,ACC002,DEPT04,2024-08-08,7286.37,OmniTech
627,CC003,ACC002,DEPT04,2024-08-03,7506.72,RedPoint
628,CC003,ACC002,DEPT04,2024-09-06,12108.72,Acme Corp
629,CC003,ACC002,DEPT04,2024-09-02,14536.49,BrightPath
630,CC003,ACC002,DEPT04,2024-10-14,29996.13,DataPro
631,CC003,ACC002,DEPT04,2024-11-11,15721.16,NetWorks Inc
632,CC003,ACC002,DEPT04,2024-12-16,22310.44,TechVentures
633,CC004,ACC002,DEPT04,2023-01-26,37759.85,GreenLight
634,CC004,ACC002,DEPT04,2023-02-14,31622.97,PrimeSoft
635,CC004,ACC002,DEPT04,2023-03-27,20717.65,BlueWave
636,CC004,ACC002,DEPT04,2023-03-10,18849.55,DataPro
637,CC004,ACC002,DEPT04,2023-04-08,8574.56,AlphaServices
638,CC004,ACC002,DEPT04,2023-04-03,9791.33,SwiftHire
639,CC004,ACC002,DEPT04,2023-04-04,10152.94,AlphaServices
640,CC004,ACC002,DEPT04,2023-05-16,38009.13,NetWorks Inc
641,CC004,ACC002,DEPT04,2023-06-10,17371.01,CoreLogic
642,CC004,ACC002,DEPT04,2023-06-14,18370.68,OmniTech
643,CC004,ACC002,DEPT04,2023-07-20,30887.52,CoreLogic
644,CC004,ACC002,DEPT04,2023-08-01,16013.19,OmniTech
645,CC004,ACC002,DEPT04,2023-08-28,19851.85,GlobalServ
646,CC004,ACC002,DEPT04,2023-09-24,43509.44,BrightPath
647,CC004,ACC002,DEPT04,2023-10-28,17357.94,GreenLight
648,CC004,ACC002,DEPT04,2023-10-19,17962.94,SwiftHire
649,CC004,ACC002,DEPT04,2023-11-05,38093.22,PrimeSoft
650,CC004,ACC002,DEPT04,2023-12-14,12843.4,NetWorks Inc
651,CC004,ACC002,DEPT04,2023-12-27,12946.01,RedPoint
652,CC004,ACC002,DEPT04,2024-01-27,26102.84,DataPro
653,CC004,ACC002,DEPT04,2024-02-13,41877.16,PrimeSoft
654,CC004,ACC002,DEPT04,2024-03-27,27294.9,DataPro
655,CC004,ACC002,DEPT04,2024-04-21,33680.65,RedPoint
656,CC004,ACC002,DEPT04,2024-05-09,24337.94,GreenLight
657,CC004,ACC002,DEPT04,2024-06-28,18424.72,Acme Corp
658,CC004,ACC002,DEPT04,2024-06-16,25095.28,GreenLight
659,CC004,ACC002,DEPT04,2024-07-20,12112.12,DataPro
660,CC004,ACC002,DEPT04,2024-07-14,16664.45,RedPoint
661,CC004,ACC002,DEPT04,2024-08-27,13608.23,SwiftHire
662,CC004,ACC002,DEPT04,2024-08-08,18506.76,TechVentures
663,CC004,ACC002,DEPT04,2024-09-22,29212.36,BlueWave
664,CC004,ACC002,DEPT04,2024-10-16,18247.21,RedPoint
665,CC004,ACC002,DEPT04,2024-10-20,15103.87,TechVentures
666,CC004,ACC002,DEPT04,2024-11-24,43686.13,NetWorks Inc
667,CC004,ACC002,DEPT04,2024-12-07,24264.66,GlobalServ
668,CC004,ACC002,DEPT04,2024-12-07,17414.79,DataPro
669,CC004,ACC003,DEPT04,2023-01-16,22688.94,CoreLogic
670,CC004,ACC003,DEPT04,2023-02-14,6696.66,BrightPath
671,CC004,ACC003,DEPT04,2023-02-09,7755.44,RedPoint
672,CC004,ACC003,DEPT04,2023-02-05,8048.96,CloudBase
673,CC004,ACC003,DEPT04,2023-03-21,21348.13,RedPoint
674,CC004,ACC003,DEPT04,2023-04-02,13233.85,SwiftHire
675,CC004,ACC003,DEPT04,2023-04-22,14502.61,PrimeSoft
676,CC004,ACC003,DEPT04,2023-05-23,20243.75,CloudBase
677,CC004,ACC003,DEPT04,2023-06-08,14107.05,BlueWave
678,CC004,ACC003,DEPT04,2023-06-01,13592.23,RedPoint
679,CC004,ACC003,DEPT04,2023-07-10,10429.51,TechVentures
680,CC004,ACC003,DEPT04,2023-07-25,10495.26,PrimeSoft
681,CC004,ACC003,DEPT04,2023-07-28,8211.65,RedPoint
682,CC004,ACC003,DEPT04,2023-08-26,17317.94,GreenLight
683,CC004,ACC003,DEPT04,2023-09-03,9620.06,BlueWave
684,CC004,ACC003,DEPT04,2023-09-16,11758.19,BrightPath
685,CC004,ACC003,DEPT04,2023-10-14,7365.11,RedPoint
686,CC004,ACC003,DEPT04,2023-10-04,9214.73,BlueWave
687,CC004,ACC003,DEPT04,2023-10-09,6820.86,CoreLogic
688,CC004,ACC003,DEPT04,2023-11-18,20072.22,SwiftHire
689,CC004,ACC003,DEPT04,2023-12-21,10244.49,OmniTech
690,CC004,ACC003,DEPT04,2023-12-15,8099.75,GreenLight
691,CC004,ACC003,DEPT04,2024-01-10,19301.22,CloudBase
692,CC004,ACC003,DEPT04,2024-02-23,19431.25,GreenLight
693,CC004,ACC003,DEPT04,2024-03-22,14097.78,NetWorks Inc
694,CC004,ACC003,DEPT04,2024-03-11,13828.8,BrightPath
695,CC004,ACC003,DEPT04,2024-04-22,9345.8,AlphaServices
696,CC004,ACC003,DEPT04,2024-04-26,11686.05,DataPro
697,CC004,ACC003,DEPT04,2024-05-13,17362.03,BlueWave
698,CC004,ACC003,DEPT04,2024-06-18,28779.89,OmniTech
699,CC004,ACC003,DEPT04,2024-07-15,20714.59,PrimeSoft
700,CC004,ACC003,DEPT04,2024-08-20,7722.8,NetWorks Inc
701,CC004,ACC003,DEPT04,2024-08-05,9797.29,TechVentures
702,CC004,ACC003,DEPT04,2024-09-01,28811.45,SwiftHire
703,CC004,ACC003,DEPT04,2024-10-27,12722.18,OmniTech
704,CC004,ACC003,DEPT04,2024-10-08,10836.04,SwiftHire
705,CC004,ACC003,DEPT04,2024-11-09,7299.39,DataPro
706,CC004,ACC003,DEPT04,2024-11-13,7125.64,GlobalServ
707,CC004,ACC003,DEPT04,2024-11-07,6308.02,AlphaServices
708,CC004,ACC003,DEPT04,2024-12-07,9266.07,NetWorks Inc
709,CC004,ACC003,DEPT04,2024-12-26,7409.47,GlobalServ
710,CC004,ACC014,DEPT04,2023-01-15,6604.86,RedPoint
711,CC004,ACC014,DEPT04,2023-01-19,6642.78,OmniTech
712,CC004,ACC014,DEPT04,2023-01-03,7821.4,Acme Corp
713,CC004,ACC014,DEPT04,2023-02-13,16192.43,OmniTech
714,CC004,ACC014,DEPT04,2023-02-13,12043.16,SwiftHire
715,CC004,ACC014,DEPT04,2023-03-18,26367.45,Acme Corp
716,CC004,ACC014,DEPT04,2023-04-12,7116.75,AlphaServices
717,CC004,ACC014,DEPT04,2023-04-26,8465.8,AlphaServices
718,CC004,ACC014,DEPT04,2023-04-26,7804.06,Acme Corp
719,CC004,ACC014,DEPT04,2023-05-13,19949.86,OmniTech
720,CC004,ACC014,DEPT04,2023-06-19,9195.52,GlobalServ
721,CC004,ACC014,DEPT04,2023-06-17,8120.36,BrightPath
722,CC004,ACC014,DEPT04,2023-06-15,10527.54,GlobalServ
723,CC004,ACC014,DEPT04,2023-07-09,12641.44,TechVentures
724,CC004,ACC014,DEPT04,2023-07-05,12019.69,BrightPath
725,CC004,ACC014,DEPT04,2023-08-14,20033.48,DataPro
726,CC004,ACC014,DEPT04,2023-08-09,21163.32,AlphaServices
727,CC004,ACC014,DEPT04,2023-09-14,11126.47,RedPoint
728,CC004,ACC014,DEPT04,2023-09-24,9570.48,BrightPath
729,CC004,ACC014,DEPT04,2023-09-05,12217.04,CoreLogic
730,CC004,ACC014,DEPT04,2023-10-02,19662.79,PrimeSoft
731,CC004,ACC014,DEPT04,2023-10-08,15098.12,GlobalServ
732,CC004,ACC014,DEPT04,2023-11-14,23529.08,TechVentures
733,CC004,ACC014,DEPT04,2023-12-12,11078.69,SwiftHire
734,CC004,ACC014,DEPT04,2023-12-15,13901.92,BrightPath
735,CC004,ACC014,DEPT04,2023-12-24,11467.92,BlueWave
736,CC004,ACC014,DEPT04,2024-01-10,22032.22,GlobalServ
737,CC004,ACC014,DEPT04,2024-02-19,18827.47,RedPoint
738,CC004,ACC014,DEPT04,2024-02-07,17763.99,AlphaServices
739,CC004,ACC014,DEPT04,2024-03-06,40316.02,NetWorks Inc
740,CC004,ACC014,DEPT04,2024-04-04,37032.01,RedPoint
741,CC004,ACC014,DEPT04,2024-05-04,36189.1,NetWorks Inc
742,CC004,ACC014,DEPT04,2024-06-11,8328.32,GlobalServ
743,CC004,ACC014,DEPT04,2024-06-15,8023.06,BlueWave
744,CC004,ACC014,DEPT04,2024-06-16,10707.46,BrightPath
745,CC004,ACC014,DEPT04,2024-07-11,36009.34,Acme Corp
746,CC004,ACC014,DEPT04,2024-08-24,9393.28,SwiftHire
747,CC004,ACC014,DEPT04,2024-08-26,11744.56,AlphaServices
748,CC004,ACC014,DEPT04,2024-08-28,8603.02,Acme Corp
749,CC004,ACC014,DEPT04,2024-09-24,37241.29,TechVentures
750,CC004,ACC014,DEPT04,2024-10-09,13142.66,GlobalServ
751,CC004,ACC014,DEPT04,2024-10-25,14069.24,BlueWave
752,CC004,ACC014,DEPT04,2024-11-13,27603.91,GreenLight
753,CC004,ACC014,DEPT04,2024-12-05,17295.0,TechVentures
754,CC004,ACC014,DEPT04,2024-12-26,13455.5,NetWorks Inc
755,CC004,ACC004,DEPT04,2023-01-20,16217.07,GlobalServ
756,CC004,ACC004,DEPT04,2023-01-04,13175.03,BlueWave
757,CC004,ACC004,DEPT04,2023-01-07,13222.01,BrightPath
758,CC004,ACC004,DEPT04,2023-02-20,37146.75,NetWorks Inc
759,CC004,ACC004,DEPT04,2023-03-06,27669.09,NetWorks Inc
760,CC004,ACC004,DEPT04,2023-04-15,42001.93,OmniTech
761,CC004,ACC004,DEPT04,2023-05-16,15415.84,CoreLogic
762,CC004,ACC004,DEPT04,2023-05-17,18810.01,TechVentures
763,CC004,ACC004,DEPT04,2023-06-16,38354.93,DataPro
764,CC004,ACC004,DEPT04,2023-07-27,38812.9,PrimeSoft
765,CC004,ACC004,DEPT04,2023-08-03,30712.0,RedPoint
766,CC004,ACC004,DEPT04,2023-09-04,30426.82,BrightPath
767,CC004,ACC004,DEPT04,2023-10-09,39766.59,AlphaServices
768,CC004,ACC004,DEPT04,2023-11-22,27701.76,BrightPath
769,CC004,ACC004,DEPT04,2023-12-03,31738.59,NetWorks Inc
770,CC004,ACC004,DEPT04,2024-01-15,42810.98,GreenLight
771,CC004,ACC004,DEPT04,2024-02-28,19037.75,GreenLight
772,CC004,ACC004,DEPT04,2024-02-06,18383.15,TechVentures
773,CC004,ACC004,DEPT04,2024-03-04,25590.29,NetWorks Inc
774,CC004,ACC004,DEPT04,2024-03-01,22584.99,NetWorks Inc
775,CC004,ACC004,DEPT04,2024-04-23,28584.82,NetWorks Inc
776,CC004,ACC004,DEPT04,2024-05-16,16215.57,DataPro
777,CC004,ACC004,DEPT04,2024-05-20,16319.1,CloudBase
778,CC004,ACC004,DEPT04,2024-05-23,16768.84,OmniTech
779,CC004,ACC004,DEPT04,2024-06-01,28147.12,PrimeSoft
780,CC004,ACC004,DEPT04,2024-07-28,36810.09,Acme Corp
781,CC004,ACC004,DEPT04,2024-08-14,17598.17,BlueWave
782,CC004,ACC004,DEPT04,2024-08-26,17440.9,CoreLogic
783,CC004,ACC004,DEPT04,2024-09-16,32022.4,NetWorks Inc
