snapshot_date,product_id,warehouse_id,quantity_on_hand,quantity_reserved,reorder_point
2023-02-13,SKU0052,WH05,1189,86,500
2023-02-13,SKU0035,WH03,798,86,200
2023-02-13,SKU0086,WH03,0,0,250
2023-02-13,SKU0031,WH04,3,0,200
2023-02-13,SKU0064,WH01,364,24,150
2023-02-13,SKU0048,WH04,941,94,100
2023-02-13,SKU0078,WH02,1308,383,100
2023-02-13,SKU0010,WH02,116,21,200
2023-02-13,SKU0099,WH04,339,94,250
2023-02-13,SKU0038,WH04,233,15,200
2023-02-13,SKU0098,WH02,1629,546,500
2023-02-13,SKU0039,WH03,1043,342,400
2023-02-13,SKU0053,WH04,403,38,250
2023-02-13,SKU0033,WH01,29,2,100
2023-02-13,SKU0094,WH01,125,14,250
2023-02-13,SKU0100,WH04,302,23,500
2023-02-13,SKU0097,WH05,253,70,150
2023-02-13,SKU0081,WH01,266,22,200
2023-02-13,SKU0054,WH05,213,68,150
2023-02-13,SKU0041,WH05,354,109,300
2023-02-13,SKU0039,WH02,0,0,100
2023-02-13,SKU0092,WH02,130,30,100
2023-02-13,SKU0053,WH05,601,160,200
2023-02-13,SKU0025,WH03,406,94,500
2023-02-13,SKU0091,WH02,199,19,100
2023-02-13,SKU0075,WH02,1461,159,500
2023-02-13,SKU0036,WH01,24,3,150
2023-02-13,SKU0086,WH01,331,51,250
2023-02-13,SKU0002,WH02,398,115,500
2023-02-13,SKU0048,WH02,1288,125,400
2023-02-13,SKU0050,WH02,528,180,200
2023-02-13,SKU0074,WH04,499,78,300
2023-02-13,SKU0057,WH03,35,5,500
2023-02-13,SKU0066,WH02,27,4,300
2023-02-13,SKU0084,WH05,514,112,100
2023-02-13,SKU0083,WH04,554,170,150
2023-02-13,SKU0082,WH05,444,31,500
2023-02-13,SKU0050,WH01,1013,106,250
2023-02-13,SKU0010,WH01,0,0,400
2023-02-13,SKU0034,WH02,412,116,100
2023-02-13,SKU0016,WH04,527,171,100
2023-02-13,SKU0056,WH05,539,106,300
2023-02-13,SKU0009,WH01,135,40,200
2023-02-13,SKU0068,WH05,614,165,500
2023-02-13,SKU0092,WH05,773,240,500
2023-02-13,SKU0042,WH04,244,48,300
2023-02-13,SKU0043,WH03,250,45,400
2023-02-13,SKU0065,WH01,255,72,500
2023-02-13,SKU0053,WH03,437,87,250
2023-02-13,SKU0038,WH03,139,48,250
2023-02-13,SKU0079,WH05,156,33,150
2023-02-13,SKU0032,WH04,119,39,200
2023-02-13,SKU0046,WH05,299,33,400
2023-02-13,SKU0017,WH02,920,91,100
2023-02-13,SKU0070,WH05,1191,61,200
2023-02-13,SKU0068,WH04,0,0,150
2023-02-13,SKU0082,WH02,211,42,300
2023-02-13,SKU0055,WH04,1351,138,250
2023-02-13,SKU0098,WH01,0,0,500
2023-02-13,SKU0062,WH01,177,45,200
2023-02-13,SKU0050,WH05,1685,520,100
2023-02-13,SKU0014,WH02,299,53,500
2023-02-13,SKU0022,WH03,162,47,300
2023-02-13,SKU0049,WH03,1503,160,300
2023-02-13,SKU0034,WH03,330,102,500
2023-02-13,SKU0058,WH02,437,27,100
2023-02-13,SKU0075,WH01,286,14,250
2023-02-13,SKU0016,WH02,0,0,300
2023-02-13,SKU0002,WH03,707,66,150
2023-02-13,SKU0021,WH03,704,190,250
2023-02-13,SKU0076,WH01,14,3,250
2023-02-13,SKU0099,WH02,469,111,250
2023-02-13,SKU0020,WH04,1702,279,200
2023-02-13,SKU0070,WH03,322,23,150
2023-02-13,SKU0050,WH04,0,0,100
2023-02-13,SKU0042,WH05,102,11,300
2023-02-13,SKU0087,WH02,0,0,400
2023-02-13,SKU0026,WH01,17,1,250
2023-02-13,SKU0042,WH02,453,44,200
2023-02-13,SKU0091,WH04,1096,328,200
2023-02-13,SKU0097,WH04,137,38,250
2023-02-13,SKU0015,WH04,527,82,400
2023-02-13,SKU0027,WH02,672,233,150
2023-02-13,SKU0026,WH02,96,32,300
2023-02-13,SKU0059,WH02,29,2,250
2023-02-13,SKU0064,WH03,68,22,300
2023-02-13,SKU0012,WH02,1299,143,100
2023-02-13,SKU0052,WH03,1681,375,400
2023-02-13,SKU0087,WH01,51,6,200
2023-02-13,SKU0023,WH02,578,183,500
2023-02-13,SKU0050,WH03,422,92,150
2023-02-13,SKU0030,WH02,121,11,200
2023-02-13,SKU0044,WH05,578,99,200
2023-02-13,SKU0065,WH02,2381,643,300
2023-02-13,SKU0083,WH02,618,51,250
2023-02-13,SKU0067,WH04,183,51,500
2023-02-13,SKU0005,WH01,0,0,500
2023-02-20,SKU0067,WH05,306,99,150
2023-02-20,SKU0067,WH02,265,68,150
2023-02-20,SKU0078,WH03,43,6,200
2023-02-20,SKU0039,WH03,183,37,200
2023-02-20,SKU0040,WH02,0,0,100
2023-02-20,SKU0006,WH04,811,280,200
2023-02-20,SKU0059,WH03,316,56,500
2023-02-20,SKU0068,WH05,121,9,300
2023-02-20,SKU0032,WH04,256,31,100
2023-02-20,SKU0013,WH01,343,55,500
2023-02-20,SKU0020,WH05,122,30,200
2023-02-20,SKU0039,WH04,0,0,100
2023-02-20,SKU0063,WH05,336,70,300
2023-02-20,SKU0012,WH02,673,88,250
2023-02-20,SKU0028,WH05,112,28,150
2023-02-20,SKU0099,WH03,168,13,250
2023-02-20,SKU0084,WH01,101,22,500
2023-02-20,SKU0010,WH04,764,43,400
2023-02-20,SKU0035,WH04,790,95,200
2023-02-20,SKU0095,WH02,311,65,250
2023-02-20,SKU0045,WH04,322,34,250
2023-02-20,SKU0071,WH02,58,4,500
2023-02-20,SKU0033,WH01,0,0,500
2023-02-20,SKU0080,WH01,219,59,200
2023-02-20,SKU0036,WH02,1163,237,300
2023-02-20,SKU0011,WH05,0,0,500
2023-02-20,SKU0077,WH01,0,0,300
2023-02-20,SKU0088,WH05,261,42,200
2023-02-20,SKU0044,WH03,684,138,250
2023-02-20,SKU0072,WH05,1368,276,300
2023-02-20,SKU0055,WH03,443,63,200
2023-02-20,SKU0062,WH01,17,4,150
2023-02-20,SKU0018,WH05,462,89,300
2023-02-20,SKU0033,WH02,217,74,100
2023-02-20,SKU0041,WH01,716,121,200
2023-02-20,SKU0090,WH03,273,81,500
2023-02-20,SKU0017,WH01,78,16,150
2023-02-20,SKU0086,WH02,11,1,200
2023-02-20,SKU0031,WH05,422,97,100
2023-02-20,SKU0096,WH04,796,219,100
2023-02-20,SKU0007,WH05,274,66,400
2023-02-20,SKU0002,WH02,506,48,400
2023-02-20,SKU0083,WH05,32,6,300
2023-02-20,SKU0014,WH04,1144,178,400
2023-02-20,SKU0010,WH02,62,10,400
2023-02-20,SKU0052,WH04,477,122,100
2023-02-20,SKU0081,WH05,279,85,150
2023-02-20,SKU0049,WH03,105,18,150
2023-02-20,SKU0072,WH01,0,0,250
2023-02-20,SKU0078,WH02,365,66,200
2023-02-20,SKU0005,WH03,346,118,100
2023-02-20,SKU0018,WH01,1694,276,300
2023-02-20,SKU0044,WH02,94,9,150
2023-02-20,SKU0056,WH02,0,0,200
2023-02-20,SKU0015,WH02,289,64,200
2023-02-20,SKU0076,WH01,234,59,250
2023-02-20,SKU0079,WH05,0,0,200
2023-02-20,SKU0023,WH04,1369,473,200
2023-02-20,SKU0017,WH05,470,153,200
2023-02-20,SKU0035,WH03,321,27,500
2023-02-20,SKU0055,WH05,257,48,150
2023-02-20,SKU0075,WH04,696,204,250
2023-02-20,SKU0023,WH05,1447,206,100
2023-02-20,SKU0024,WH05,0,0,500
2023-02-20,SKU0025,WH05,871,153,200
2023-02-20,SKU0036,WH01,157,31,400
2023-02-20,SKU0085,WH05,78,5,250
2023-02-20,SKU0091,WH02,799,186,100
2023-02-20,SKU0092,WH01,0,0,150
2023-02-20,SKU0011,WH03,535,80,300
2023-02-20,SKU0082,WH03,29,4,300
2023-02-20,SKU0066,WH05,0,0,300
2023-02-20,SKU0063,WH04,659,73,300
2023-02-20,SKU0098,WH04,269,83,300
2023-02-20,SKU0026,WH05,846,212,200
2023-02-20,SKU0078,WH04,0,0,500
2023-02-20,SKU0084,WH02,564,81,400
2023-02-20,SKU0008,WH01,363,32,100
2023-02-20,SKU0077,WH04,521,136,400
2023-02-20,SKU0012,WH05,116,12,200
2023-02-20,SKU0008,WH02,1603,294,400
2023-02-20,SKU0051,WH02,129,34,250
2023-02-20,SKU0062,WH04,286,31,400
2023-02-20,SKU0015,WH05,609,46,400
2023-02-20,SKU0049,WH01,503,53,500
2023-02-20,SKU0052,WH02,698,57,400
2023-02-20,SKU0095,WH05,0,0,500
2023-02-20,SKU0043,WH02,212,60,300
2023-02-20,SKU0049,WH05,105,11,150
2023-02-20,SKU0069,WH01,695,48,250
2023-02-20,SKU0080,WH03,807,131,300
2023-02-20,SKU0093,WH02,168,21,300
2023-02-20,SKU0026,WH03,327,57,200
2023-02-20,SKU0014,WH03,0,0,400
2023-02-20,SKU0057,WH05,314,35,150
2023-02-20,SKU0030,WH01,0,0,150
2023-02-20,SKU0069,WH04,238,13,500
2023-02-20,SKU0046,WH03,96,7,100
2023-02-20,SKU0068,WH03,764,250,400
2023-02-20,SKU0035,WH02,0,0,300
2023-02-27,SKU0075,WH04,273,76,200
2023-02-27,SKU0071,WH04,1211,406,400
2023-02-27,SKU0009,WH04,533,43,250
2023-02-27,SKU0096,WH02,126,27,150
2023-02-27,SKU0060,WH01,37,6,100
2023-02-27,SKU0040,WH03,0,0,500
2023-02-27,SKU0096,WH03,43,6,250
2023-02-27,SKU0043,WH02,78,15,150
2023-02-27,SKU0052,WH01,43,4,100
2023-02-27,SKU0049,WH03,149,36,500
2023-02-27,SKU0002,WH05,835,190,100
2023-02-27,SKU0052,WH02,1918,407,500
2023-02-27,SKU0072,WH02,0,0,150
2023-02-27,SKU0045,WH04,1088,159,300
2023-02-27,SKU0058,WH03,207,38,200
2023-02-27,SKU0042,WH02,1010,244,400
2023-02-27,SKU0091,WH05,114,7,150
2023-02-27,SKU0007,WH05,334,98,300
2023-02-27,SKU0071,WH01,140,45,150
2023-02-27,SKU0003,WH03,729,192,500
2023-02-27,SKU0084,WH03,380,115,100
2023-02-27,SKU0016,WH03,173,30,250
2023-02-27,SKU0014,WH05,390,20,100
2023-02-27,SKU0083,WH02,33,8,100
2023-02-27,SKU0091,WH04,122,38,200
2023-02-27,SKU0002,WH01,102,32,200
2023-02-27,SKU0034,WH02,550,89,250
2023-02-27,SKU0092,WH05,125,41,200
2023-02-27,SKU0034,WH05,67,11,150
2023-02-27,SKU0075,WH05,136,31,400
2023-02-27,SKU0061,WH02,0,0,300
2023-02-27,SKU0094,WH04,29,6,100
2023-02-27,SKU0093,WH04,192,59,500
2023-02-27,SKU0005,WH02,1789,176,150
2023-02-27,SKU0017,WH02,0,0,200
2023-02-27,SKU0019,WH03,89,29,200
2023-02-27,SKU0016,WH02,0,0,100
2023-02-27,SKU0075,WH03,1763,336,250
2023-02-27,SKU0085,WH05,649,183,400
2023-02-27,SKU0027,WH04,0,0,150
2023-02-27,SKU0058,WH01,359,93,500
2023-02-27,SKU0020,WH01,0,0,100
2023-02-27,SKU0007,WH04,486,165,400
2023-02-27,SKU0021,WH05,278,94,250
2023-02-27,SKU0044,WH02,0,0,250
2023-02-27,SKU0061,WH05,0,0,400
2023-02-27,SKU0085,WH01,482,105,400
2023-02-27,SKU0091,WH02,315,65,500
2023-02-27,SKU0039,WH02,112,12,200
2023-02-27,SKU0034,WH01,514,123,150
2023-02-27,SKU0062,WH03,1519,329,400
2023-02-27,SKU0070,WH05,539,101,300
2023-02-27,SKU0100,WH04,204,29,150
2023-02-27,SKU0018,WH04,454,115,100
2023-02-27,SKU0032,WH03,896,169,250
2023-02-27,SKU0043,WH05,532,44,100
2023-02-27,SKU0050,WH05,395,85,250
2023-02-27,SKU0046,WH03,38,2,250
2023-02-27,SKU0041,WH03,166,9,100
2023-02-27,SKU0070,WH03,163,55,250
2023-02-27,SKU0011,WH02,354,40,500
2023-02-27,SKU0015,WH01,574,154,100
2023-02-27,SKU0056,WH05,330,42,100
2023-02-27,SKU0040,WH02,190,52,100
2023-02-27,SKU0077,WH05,480,90,100
2023-02-27,SKU0097,WH05,92,28,400
2023-02-27,SKU0095,WH01,474,47,200
2023-02-27,SKU0088,WH03,88,15,250
2023-02-27,SKU0076,WH03,435,124,250
2023-02-27,SKU0008,WH01,306,54,500
2023-02-27,SKU0041,WH01,0,0,300
2023-02-27,SKU0097,WH03,465,53,300
2023-02-27,SKU0018,WH01,88,26,250
2023-02-27,SKU0011,WH01,421,69,200
2023-02-27,SKU0064,WH01,111,31,200
2023-02-27,SKU0049,WH02,102,16,400
2023-02-27,SKU0048,WH04,185,39,300
2023-02-27,SKU0025,WH05,297,21,400
2023-02-27,SKU0075,WH02,528,56,300
2023-02-27,SKU0050,WH04,3,0,400
2023-02-27,SKU0022,WH01,70,17,300
2023-02-27,SKU0002,WH03,410,85,100
2023-02-27,SKU0044,WH03,1300,185,100
2023-02-27,SKU0078,WH05,334,40,100
2023-02-27,SKU0017,WH03,488,73,100
2023-02-27,SKU0053,WH04,262,27,500
2023-02-27,SKU0050,WH03,0,0,400
2023-02-27,SKU0099,WH03,124,18,150
2023-02-27,SKU0095,WH02,285,89,300
2023-02-27,SKU0054,WH01,141,15,300
2023-02-27,SKU0029,WH05,64,21,400
2023-02-27,SKU0051,WH05,392,79,150
2023-02-27,SKU0005,WH04,1213,190,500
2023-02-27,SKU0025,WH02,917,68,500
2023-02-27,SKU0070,WH02,0,0,150
2023-02-27,SKU0007,WH01,71,21,100
2023-02-27,SKU0059,WH03,144,40,150
2023-02-27,SKU0086,WH02,978,123,400
2023-02-27,SKU0093,WH02,814,221,500
2023-02-27,SKU0003,WH02,70,22,500
2023-03-06,SKU0044,WH01,884,304,400
2023-03-06,SKU0069,WH02,167,51,400
2023-03-06,SKU0068,WH05,505,96,300
2023-03-06,SKU0048,WH05,0,0,250
2023-03-06,SKU0005,WH04,213,26,150
2023-03-06,SKU0028,WH01,262,50,500
2023-03-06,SKU0048,WH04,0,0,300
2023-03-06,SKU0029,WH01,2593,391,500
2023-03-06,SKU0055,WH01,439,151,150
2023-03-06,SKU0100,WH03,0,0,500
2023-03-06,SKU0046,WH02,0,0,300
2023-03-06,SKU0069,WH05,2214,167,500
2023-03-06,SKU0086,WH01,0,0,300
2023-03-06,SKU0054,WH01,0,0,500
2023-03-06,SKU0041,WH04,183,10,250
2023-03-06,SKU0066,WH01,591,189,400
2023-03-06,SKU0001,WH03,331,38,150
2023-03-06,SKU0082,WH04,476,61,200
2023-03-06,SKU0056,WH05,0,0,150
2023-03-06,SKU0048,WH01,0,0,400
2023-03-06,SKU0091,WH03,469,142,200
2023-03-06,SKU0055,WH02,76,13,400
2023-03-06,SKU0028,WH02,230,63,500
2023-03-06,SKU0041,WH05,755,217,100
2023-03-06,SKU0096,WH03,256,62,100
2023-03-06,SKU0032,WH04,379,51,150
2023-03-06,SKU0022,WH01,1184,260,100
2023-03-06,SKU0016,WH02,593,74,250
2023-03-06,SKU0027,WH04,153,24,500
2023-03-06,SKU0049,WH03,23,3,300
2023-03-06,SKU0050,WH02,36,8,250
2023-03-06,SKU0030,WH01,319,28,500
2023-03-06,SKU0047,WH03,444,108,500
2023-03-06,SKU0015,WH05,811,281,500
2023-03-06,SKU0092,WH05,344,112,100
2023-03-06,SKU0056,WH03,120,30,500
2023-03-06,SKU0001,WH02,1186,144,500
2023-03-06,SKU0100,WH01,246,44,150
2023-03-06,SKU0094,WH03,0,0,150
2023-03-06,SKU0067,WH05,50,3,500
2023-03-06,SKU0073,WH02,365,49,100
2023-03-06,SKU0086,WH02,636,133,400
2023-03-06,SKU0062,WH05,23,7,150
2023-03-06,SKU0006,WH02,252,13,300
2023-03-06,SKU0049,WH02,289,78,500
2023-03-06,SKU0077,WH03,591,67,500
2023-03-06,SKU0059,WH03,840,211,100
2023-03-06,SKU0035,WH01,668,70,200
2023-03-06,SKU0032,WH02,284,53,250
2023-03-06,SKU0012,WH01,2458,285,100
2023-03-06,SKU0029,WH02,50,8,100
2023-03-06,SKU0070,WH04,162,55,150
2023-03-06,SKU0019,WH02,182,44,500
2023-03-06,SKU0048,WH02,0,0,100
2023-03-06,SKU0061,WH02,44,10,500
2023-03-06,SKU0036,WH05,1725,225,200
2023-03-06,SKU0052,WH01,1777,407,150
2023-03-06,SKU0051,WH04,1203,95,150
2023-03-06,SKU0067,WH02,339,47,400
2023-03-06,SKU0003,WH02,63,16,300
2023-03-06,SKU0022,WH03,355,123,500
2023-03-06,SKU0013,WH02,358,112,150
2023-03-06,SKU0050,WH04,347,34,150
2023-03-06,SKU0094,WH02,133,27,500
2023-03-06,SKU0046,WH05,1078,345,250
2023-03-06,SKU0026,WH04,511,146,200
2023-03-06,SKU0057,WH01,101,12,250
2023-03-06,SKU0073,WH03,112,24,250
2023-03-06,SKU0073,WH05,350,18,250
2023-03-06,SKU0010,WH05,364,34,200
2023-03-06,SKU0012,WH04,49,9,300
2023-03-06,SKU0085,WH03,481,143,150
2023-03-06,SKU0056,WH02,766,82,200
2023-03-06,SKU0041,WH03,317,38,500
2023-03-06,SKU0008,WH01,806,78,100
2023-03-06,SKU0017,WH05,95,25,250
2023-03-06,SKU0042,WH02,8,1,200
2023-03-06,SKU0064,WH01,372,113,300
2023-03-06,SKU0035,WH03,650,48,500
2023-03-06,SKU0089,WH02,1169,119,400
2023-03-06,SKU0053,WH03,1083,178,300
2023-03-06,SKU0093,WH01,163,18,200
2023-03-06,SKU0006,WH03,428,29,100
2023-03-06,SKU0088,WH04,583,33,400
2023-03-06,SKU0043,WH04,245,43,300
2023-03-06,SKU0077,WH01,848,69,100
2023-03-06,SKU0020,WH02,770,227,400
2023-03-06,SKU0052,WH05,121,33,500
2023-03-06,SKU0057,WH02,220,51,100
2023-03-06,SKU0009,WH04,285,21,400
2023-03-06,SKU0022,WH05,572,87,300
2023-03-06,SKU0064,WH02,289,78,300
2023-03-06,SKU0037,WH05,58,16,300
2023-03-06,SKU0090,WH03,16,5,300
2023-03-06,SKU0083,WH03,26,6,500
2023-03-06,SKU0096,WH01,1488,109,300
2023-03-06,SKU0008,WH03,947,76,400
2023-03-06,SKU0088,WH02,552,172,150
2023-03-06,SKU0091,WH01,370,63,250
2023-03-06,SKU0064,WH03,0,0,150
2023-03-13,SKU0002,WH04,204,40,300
2023-03-13,SKU0076,WH01,0,0,500
2023-03-13,SKU0089,WH04,60,8,300
2023-03-13,SKU0006,WH05,113,37,200
2023-03-13,SKU0010,WH05,0,0,200
2023-03-13,SKU0073,WH02,158,15,100
2023-03-13,SKU0098,WH01,27,5,400
2023-03-13,SKU0043,WH02,507,94,300
2023-03-13,SKU0068,WH05,0,0,150
2023-03-13,SKU0030,WH01,260,26,100
2023-03-13,SKU0068,WH01,666,169,150
2023-03-13,SKU0025,WH02,109,34,200
2023-03-13,SKU0073,WH03,177,17,250
2023-03-13,SKU0067,WH04,793,115,300
2023-03-13,SKU0032,WH04,67,4,300
2023-03-13,SKU0003,WH01,131,45,100
2023-03-13,SKU0053,WH01,386,54,100
2023-03-13,SKU0004,WH05,888,99,200
2023-03-13,SKU0047,WH05,1247,375,150
2023-03-13,SKU0028,WH02,331,54,400
2023-03-13,SKU0054,WH02,1560,283,200
2023-03-13,SKU0091,WH01,306,85,400
2023-03-13,SKU0015,WH05,113,17,250
2023-03-13,SKU0096,WH05,223,34,500
2023-03-13,SKU0085,WH05,280,93,500
2023-03-13,SKU0039,WH02,136,32,400
2023-03-13,SKU0034,WH04,630,162,100
2023-03-13,SKU0034,WH05,979,82,200
2023-03-13,SKU0095,WH04,45,6,200
2023-03-13,SKU0057,WH05,384,55,400
2023-03-13,SKU0028,WH04,1282,211,400
2023-03-13,SKU0063,WH05,99,26,200
2023-03-13,SKU0077,WH03,61,13,200
2023-03-13,SKU0079,WH05,100,20,500
2023-03-13,SKU0084,WH02,14,3,300
2023-03-13,SKU0099,WH05,598,90,500
2023-03-13,SKU0048,WH01,858,97,400
2023-03-13,SKU0003,WH04,0,0,200
2023-03-13,SKU0085,WH02,464,54,400
2023-03-13,SKU0062,WH04,1317,404,500
2023-03-13,SKU0036,WH02,184,43,400
2023-03-13,SKU0089,WH03,566,33,250
2023-03-13,SKU0016,WH05,817,142,250
2023-03-13,SKU0047,WH03,1021,135,400
2023-03-13,SKU0095,WH02,407,58,150
2023-03-13,SKU0095,WH01,202,11,300
2023-03-13,SKU0059,WH02,193,52,250
2023-03-13,SKU0090,WH05,566,183,250
2023-03-13,SKU0075,WH01,1766,265,200
2023-03-13,SKU0016,WH04,0,0,500
2023-03-13,SKU0085,WH03,127,38,100
2023-03-13,SKU0008,WH01,408,45,250
2023-03-13,SKU0089,WH05,211,22,500
2023-03-13,SKU0053,WH05,134,30,100
2023-03-13,SKU0045,WH05,285,55,500
2023-03-13,SKU0048,WH02,15,2,100
2023-03-13,SKU0023,WH03,115,36,300
2023-03-13,SKU0097,WH04,166,52,150
2023-03-13,SKU0025,WH05,337,102,400
2023-03-13,SKU0066,WH01,1353,80,500
2023-03-13,SKU0070,WH02,0,0,300
2023-03-13,SKU0097,WH03,46,12,250
2023-03-13,SKU0093,WH02,1732,351,150
2023-03-13,SKU0057,WH03,1929,286,400
2023-03-13,SKU0093,WH01,441,45,250
2023-03-13,SKU0036,WH04,696,198,200
2023-03-13,SKU0081,WH01,551,99,300
2023-03-13,SKU0038,WH03,82,7,500
2023-03-13,SKU0060,WH04,1000,292,250
2023-03-13,SKU0062,WH02,372,39,100
2023-03-13,SKU0035,WH03,46,14,300
2023-03-13,SKU0059,WH03,266,84,150
2023-03-13,SKU0053,WH03,558,143,500
2023-03-13,SKU0046,WH05,0,0,500
2023-03-13,SKU0086,WH05,281,20,300
2023-03-13,SKU0078,WH01,183,21,250
2023-03-13,SKU0014,WH03,0,0,400
2023-03-13,SKU0042,WH01,326,19,100
2023-03-13,SKU0035,WH04,415,34,500
2023-03-13,SKU0030,WH03,314,77,500
2023-03-13,SKU0044,WH04,807,57,250
2023-03-13,SKU0032,WH01,624,211,150
2023-03-13,SKU0075,WH04,971,132,250
2023-03-13,SKU0062,WH05,563,142,500
2023-03-13,SKU0070,WH04,100,28,150
2023-03-13,SKU0092,WH03,333,93,200
2023-03-13,SKU0007,WH05,131,30,250
2023-03-13,SKU0001,WH01,287,64,200
2023-03-13,SKU0070,WH05,567,169,500
2023-03-13,SKU0019,WH04,352,38,100
2023-03-13,SKU0082,WH05,0,0,200
2023-03-13,SKU0005,WH01,140,47,200
2023-03-13,SKU0056,WH02,494,54,250
2023-03-13,SKU0082,WH02,736,168,500
2023-03-13,SKU0032,WH05,138,8,400
2023-03-13,SKU0012,WH04,413,114,200
2023-03-13,SKU0055,WH03,335,72,200
2023-03-13,SKU0039,WH01,696,86,400
2023-03-13,SKU0035,WH05,105,9,150
2023-03-13,SKU0082,WH03,601,167,200
2023-03-20,SKU0015,WH05,399,58,150
2023-03-20,SKU0056,WH04,0,0,200
2023-03-20,SKU0042,WH05,1574,334,400
2023-03-20,SKU0025,WH02,192,17,100
2023-03-20,SKU0073,WH02,441,140,100
2023-03-20,SKU0014,WH03,845,178,500
2023-03-20,SKU0058,WH05,0,0,250
2023-03-20,SKU0017,WH01,355,85,400
2023-03-20,SKU0011,WH05,79,13,150
2023-03-20,SKU0053,WH02,602,178,200
2023-03-20,SKU0027,WH05,0,0,100
2023-03-20,SKU0061,WH05,594,78,500
2023-03-20,SKU0045,WH03,120,38,150
2023-03-20,SKU0018,WH04,425,65,500
2023-03-20,SKU0054,WH02,838,199,200
2023-03-20,SKU0094,WH02,2149,423,200
2023-03-20,SKU0037,WH04,371,69,400
2023-03-20,SKU0037,WH01,10,1,250
2023-03-20,SKU0066,WH04,277,46,250
2023-03-20,SKU0088,WH05,72,7,300
2023-03-20,SKU0043,WH05,539,76,300
2023-03-20,SKU0003,WH02,660,163,500
2023-03-20,SKU0062,WH02,261,48,150
2023-03-20,SKU0014,WH04,1768,576,300
2023-03-20,SKU0015,WH01,662,103,100
2023-03-20,SKU0046,WH02,170,56,100
2023-03-20,SKU0084,WH01,591,60,500
2023-03-20,SKU0036,WH02,266,50,500
2023-03-20,SKU0051,WH02,306,82,400
2023-03-20,SKU0024,WH05,0,0,200
2023-03-20,SKU0046,WH03,0,0,200
2023-03-20,SKU0082,WH01,603,139,200
2023-03-20,SKU0042,WH01,169,14,100
2023-03-20,SKU0100,WH01,884,242,200
2023-03-20,SKU0060,WH03,62,18,300
2023-03-20,SKU0020,WH02,132,18,250
2023-03-20,SKU0063,WH02,109,25,200
2023-03-20,SKU0052,WH03,137,43,300
2023-03-20,SKU0012,WH01,0,0,250
2023-03-20,SKU0072,WH02,144,42,200
2023-03-20,SKU0052,WH01,442,96,100
2023-03-20,SKU0039,WH04,18,1,300
2023-03-20,SKU0091,WH01,0,0,300
2023-03-20,SKU0067,WH01,4,0,250
2023-03-20,SKU0029,WH03,628,143,500
2023-03-20,SKU0017,WH03,190,64,250
2023-03-20,SKU0097,WH04,255,35,100
2023-03-20,SKU0066,WH03,1168,89,300
2023-03-20,SKU0085,WH02,1714,357,150
2023-03-20,SKU0051,WH01,208,21,500
2023-03-20,SKU0087,WH05,190,34,100
2023-03-20,SKU0048,WH05,189,10,150
2023-03-20,SKU0076,WH02,146,49,400
2023-03-20,SKU0064,WH01,458,27,250
2023-03-20,SKU0070,WH03,352,44,500
2023-03-20,SKU0097,WH01,674,41,500
2023-03-20,SKU0047,WH01,96,29,150
2023-03-20,SKU0038,WH05,543,139,200
2023-03-20,SKU0059,WH02,343,38,250
2023-03-20,SKU0089,WH01,334,80,300
2023-03-20,SKU0048,WH03,244,43,250
2023-03-20,SKU0013,WH02,578,39,150
2023-03-20,SKU0087,WH04,163,22,150
2023-03-20,SKU0052,WH04,510,164,150
2023-03-20,SKU0050,WH04,562,51,150
2023-03-20,SKU0058,WH02,303,92,300
2023-03-20,SKU0001,WH05,334,32,250
2023-03-20,SKU0009,WH01,328,98,100
2023-03-20,SKU0098,WH04,5,0,100
2023-03-20,SKU0054,WH01,173,52,400
2023-03-20,SKU0056,WH01,117,32,150
2023-03-20,SKU0076,WH05,197,12,500
2023-03-20,SKU0036,WH01,416,54,500
2023-03-20,SKU0015,WH03,300,72,400
2023-03-20,SKU0009,WH02,1672,529,100
2023-03-20,SKU0003,WH05,451,128,250
2023-03-20,SKU0085,WH03,334,37,150
2023-03-20,SKU0014,WH02,615,210,400
2023-03-20,SKU0076,WH04,0,0,250
2023-03-20,SKU0023,WH01,311,23,200
2023-03-20,SKU0033,WH01,204,19,250
2023-03-20,SKU0095,WH05,127,29,500
2023-03-20,SKU0068,WH03,28,2,100
2023-03-20,SKU0084,WH05,1130,376,500
2023-03-20,SKU0032,WH02,82,13,300
2023-03-20,SKU0023,WH05,190,30,300
2023-03-20,SKU0020,WH01,64,10,200
2023-03-20,SKU0012,WH05,2427,477,500
2023-03-20,SKU0047,WH03,428,81,400
2023-03-20,SKU0062,WH03,199,53,300
2023-03-20,SKU0093,WH05,414,124,250
2023-03-20,SKU0069,WH04,489,169,250
2023-03-20,SKU0073,WH03,39,9,200
2023-03-20,SKU0012,WH02,64,3,250
2023-03-20,SKU0079,WH03,0,0,500
2023-03-20,SKU0095,WH01,723,37,200
2023-03-20,SKU0088,WH03,145,26,300
2023-03-20,SKU0028,WH05,456,151,250
2023-03-20,SKU0014,WH05,0,0,300
2023-03-20,SKU0002,WH03,80,26,300
2023-03-27,SKU0018,WH05,1181,98,500
2023-03-27,SKU0082,WH03,172,24,150
2023-03-27,SKU0073,WH03,124,29,300
2023-03-27,SKU0062,WH03,91,25,150
2023-03-27,SKU0011,WH04,367,57,100
2023-03-27,SKU0099,WH01,0,0,400
2023-03-27,SKU0028,WH02,578,200,100
