order_id,order_date,supplier_id,product_id,warehouse_id,quantity_ordered,unit_cost,expected_delivery_date,actual_delivery_date
PO00291,2023-11-06,SUP03,SKU0009,WH01,2520,58.97,2023-11-12,2023-11-27
PO00292,2024-07-03,SUP08,SKU0051,WH02,4520,182.65,2024-07-27,2024-07-24
PO00293,2024-06-17,SUP08,SKU0073,WH03,4020,156.23,2024-07-08,2024-07-08
PO00294,2024-03-11,SUP09,SKU0016,WH03,192,163.79,2024-04-13,2024-04-14
PO00295,2023-09-09,SUP04,SKU0035,WH03,3119,136.51,2023-09-23,2023-09-27
PO00296,2024-07-24,SUP03,SKU0022,WH01,2852,197.29,2024-08-02,2024-08-07
PO00297,2024-12-24,SUP01,SKU0008,WH04,2103,37.42,2025-01-05,2025-01-24
PO00298,2023-12-08,SUP08,SKU0068,WH03,4197,104.28,2023-12-30,2023-12-31
PO00299,2024-04-11,SUP02,SKU0028,WH04,4025,37.7,2024-05-16,2024-05-15
PO00300,2023-09-27,SUP05,SKU0040,WH02,2197,31.26,2023-10-26,2023-11-02
PO00301,2023-02-02,SUP07,SKU0050,WH01,4564,21.18,2023-02-09,2023-02-11
PO00302,2024-05-02,SUP04,SKU0022,WH01,839,175.75,2024-05-12,2024-05-11
PO00303,2023-08-26,SUP04,SKU0049,WH05,3226,24.4,2023-09-06,2023-09-07
PO00304,2024-06-18,SUP06,SKU0088,WH04,2097,102.72,2024-06-27,2024-07-12
PO00305,2024-11-14,SUP01,SKU0018,WH02,3731,148.57,2024-11-27,2024-12-11
PO00306,2024-08-16,SUP03,SKU0023,WH04,4240,114.32,2024-08-25,2024-08-23
PO00307,2023-10-06,SUP09,SKU0018,WH02,1056,166.16,2023-11-03,2023-11-03
PO00308,2024-05-10,SUP04,SKU0050,WH01,1847,165.43,2024-05-23,2024-06-01
PO00309,2023-03-19,SUP02,SKU0040,WH05,4280,88.11,2023-04-21,2023-05-08
PO00310,2023-02-26,SUP09,SKU0007,WH02,2513,67.44,2023-03-29,2023-03-30
PO00311,2023-07-10,SUP05,SKU0035,WH02,4488,23.22,2023-08-05,2023-08-03
PO00312,2024-02-07,SUP10,SKU0095,WH04,3372,93.28,2024-02-23,2024-03-07
PO00313,2024-01-07,SUP10,SKU0047,WH03,3680,128.19,2024-01-21,2024-01-20
PO00314,2024-07-15,SUP06,SKU0081,WH03,2058,182.37,2024-07-27,2024-07-27
PO00315,2024-07-02,SUP06,SKU0008,WH04,1598,53.77,2024-07-14,2024-07-12
PO00316,2023-05-18,SUP10,SKU0045,WH03,386,116.04,2023-06-01,2023-06-09
PO00317,2024-01-20,SUP10,SKU0087,WH03,3955,197.56,2024-02-04,2024-02-02
PO00318,2023-09-05,SUP06,SKU0097,WH02,4077,124.79,2023-09-13,2023-09-27
PO00319,2023-11-28,SUP09,SKU0009,WH03,4930,56.73,2023-12-31,2024-01-01
PO00320,2023-05-18,SUP08,SKU0063,WH02,1501,3.81,2023-06-09,2023-06-07
PO00321,2023-12-26,SUP05,SKU0050,WH05,3207,133.04,2024-01-21,2024-01-22
PO00322,2024-09-21,SUP01,SKU0019,WH04,4234,64.03,2024-10-06,2024-10-14
PO00323,2023-05-25,SUP02,SKU0050,WH02,1500,109.23,2023-06-30,2023-07-07
PO00324,2024-05-22,SUP07,SKU0039,WH01,528,39.33,2024-05-29,2024-05-26
PO00325,2023-05-11,SUP10,SKU0083,WH01,4175,129.46,2023-05-29,2023-06-05
PO00326,2023-11-16,SUP10,SKU0089,WH04,4574,98.16,2023-11-30,2023-12-14
PO00327,2023-09-23,SUP09,SKU0020,WH04,277,64.03,2023-10-26,2023-10-27
PO00328,2023-08-03,SUP01,SKU0005,WH02,1096,69.09,2023-08-16,2023-08-17
PO00329,2024-03-31,SUP10,SKU0080,WH02,3808,178.13,2024-04-17,2024-04-16
PO00330,2023-08-19,SUP02,SKU0036,WH02,1246,113.4,2023-09-21,2023-09-18
PO00331,2024-08-15,SUP04,SKU0039,WH01,3797,65.35,2024-08-26,2024-09-07
PO00332,2024-11-14,SUP05,SKU0033,WH04,2117,142.64,2024-12-12,2024-12-09
PO00333,2023-08-07,SUP09,SKU0023,WH01,1344,65.95,2023-09-08,2023-09-14
PO00334,2024-03-01,SUP08,SKU0058,WH02,1899,112.5,2024-03-20,2024-04-07
PO00335,2024-03-18,SUP05,SKU0071,WH04,2668,113.89,2024-04-17,2024-04-25
PO00336,2024-04-23,SUP09,SKU0022,WH02,4255,155.05,2024-05-21,2024-06-06
PO00337,2023-03-30,SUP08,SKU0051,WH02,2517,100.23,2023-04-23,2023-04-20
PO00338,2023-09-26,SUP06,SKU0083,WH05,3205,79.92,2023-10-05,2023-10-15
PO00339,2024-03-12,SUP05,SKU0055,WH05,4407,56.09,2024-04-07,2024-04-05
PO00340,2023-11-10,SUP05,SKU0041,WH05,3742,50.5,2023-12-06,2023-12-12
PO00341,2024-04-04,SUP08,SKU0074,WH05,2221,69.85,2024-04-28,2024-04-26
PO00342,2023-05-18,SUP01,SKU0014,WH01,3981,144.8,2023-05-31,2023-05-31
PO00343,2024-09-28,SUP08,SKU0058,WH04,3247,13.22,2024-10-18,2024-10-19
PO00344,2023-11-05,SUP07,SKU0041,WH01,2126,37.14,2023-11-17,2023-11-14
PO00345,2024-02-19,SUP06,SKU0076,WH01,3829,91.9,2024-02-29,2024-02-27
PO00346,2023-12-12,SUP10,SKU0085,WH01,479,199.9,2023-12-28,2023-12-25
PO00347,2023-11-28,SUP05,SKU0034,WH03,835,136.12,2023-12-26,2024-01-06
PO00348,2023-08-15,SUP07,SKU0063,WH03,1125,65.11,2023-08-23,2023-08-23
PO00349,2023-06-02,SUP09,SKU0021,WH05,1079,50.84,2023-06-30,2023-06-30
PO00350,2024-08-03,SUP02,SKU0048,WH04,1352,152.83,2024-09-08,2024-09-06
PO00351,2023-12-24,SUP03,SKU0006,WH03,4898,90.2,2023-12-30,2023-12-29
PO00352,2023-01-31,SUP08,SKU0062,WH05,4609,26.66,2023-02-22,2023-02-19
PO00353,2023-03-09,SUP03,SKU0002,WH05,4009,24.61,2023-03-17,2023-03-18
PO00354,2024-01-26,SUP09,SKU0022,WH04,4088,29.34,2024-02-23,2024-03-14
PO00355,2024-04-11,SUP05,SKU0073,WH01,2014,120.06,2024-05-10,2024-05-30
PO00356,2024-05-25,SUP10,SKU0099,WH04,1768,166.13,2024-06-13,2024-06-28
PO00357,2024-06-14,SUP10,SKU0028,WH03,4929,81.47,2024-06-29,2024-06-27
PO00358,2023-10-25,SUP01,SKU0047,WH04,3303,188.21,2023-11-10,2023-11-10
PO00359,2024-12-08,SUP04,SKU0026,WH05,2117,41.1,2024-12-19,2024-12-17
PO00360,2024-07-09,SUP09,SKU0025,WH03,3562,56.2,2024-08-08,2024-08-09
PO00361,2024-10-19,SUP02,SKU0062,WH05,3331,10.53,2024-11-25,2024-11-24
PO00362,2023-09-22,SUP10,SKU0046,WH04,2873,46.41,2023-10-08,2023-10-08
PO00363,2024-04-27,SUP05,SKU0065,WH05,4159,40.24,2024-05-25,2024-05-23
PO00364,2024-09-04,SUP06,SKU0100,WH05,2172,83.08,2024-09-17,2024-10-06
PO00365,2024-10-14,SUP07,SKU0063,WH02,2883,49.5,2024-10-26,2024-10-25
PO00366,2024-03-10,SUP06,SKU0079,WH02,165,23.38,2024-03-19,2024-03-18
PO00367,2023-10-03,SUP07,SKU0045,WH01,2013,76.12,2023-10-11,2023-10-23
PO00368,2023-02-22,SUP08,SKU0059,WH05,2048,43.64,2023-03-15,2023-03-16
PO00369,2023-08-15,SUP09,SKU0019,WH04,3882,171.01,2023-09-13,2023-09-13
PO00370,2023-01-30,SUP06,SKU0099,WH02,692,82.57,2023-02-12,2023-02-13
PO00371,2024-11-16,SUP08,SKU0061,WH01,2397,93.02,2024-12-10,2024-12-26
PO00372,2023-12-13,SUP04,SKU0021,WH01,2781,146.17,2023-12-23,2023-12-27
PO00373,2023-08-15,SUP02,SKU0028,WH05,1503,33.86,2023-09-20,2023-09-21
PO00374,2024-03-01,SUP06,SKU0008,WH05,4161,95.04,2024-03-10,2024-03-09
PO00375,2024-09-16,SUP05,SKU0030,WH03,919,130.44,2024-10-16,2024-10-28
PO00376,2023-08-04,SUP06,SKU0025,WH03,1476,115.22,2023-08-13,2023-08-13
PO00377,2023-07-03,SUP08,SKU0071,WH05,2171,41.41,2023-07-22,2023-07-21
PO00378,2023-12-25,SUP05,SKU0049,WH04,2776,5.07,2024-01-25,2024-01-25
PO00379,2023-07-04,SUP04,SKU0022,WH04,2578,191.79,2023-07-18,2023-07-16
PO00380,2024-11-06,SUP02,SKU0062,WH04,377,17.23,2024-12-12,2024-12-12
PO00381,2023-05-14,SUP04,SKU0041,WH05,3799,105.14,2023-05-26,2023-05-26
PO00382,2024-06-09,SUP03,SKU0018,WH03,448,16.41,2024-06-16,2024-06-16
PO00383,2023-01-26,SUP05,SKU0039,WH03,830,169.79,2023-02-21,2023-02-21
PO00384,2024-06-06,SUP03,SKU0021,WH04,1130,108.8,2024-06-15,2024-06-12
PO00385,2024-06-26,SUP06,SKU0096,WH04,179,196.28,2024-07-07,2024-07-18
PO00386,2023-04-22,SUP08,SKU0067,WH03,248,100.9,2023-05-12,2023-05-20
PO00387,2024-11-05,SUP01,SKU0023,WH05,2962,97.15,2024-11-22,2024-11-20
PO00388,2023-08-03,SUP01,SKU0010,WH04,3796,161.6,2023-08-19,2023-08-16
PO00389,2023-02-11,SUP01,SKU0009,WH05,1318,193.27,2023-02-28,2023-02-25
PO00390,2023-01-07,SUP02,SKU0065,WH01,3005,110.21,2023-02-14,2023-02-18
PO00391,2023-06-25,SUP02,SKU0039,WH03,2497,148.89,2023-07-30,2023-07-28
PO00392,2024-11-16,SUP07,SKU0042,WH04,3848,134.1,2024-11-23,2024-11-21
PO00393,2023-09-02,SUP04,SKU0007,WH03,472,119.97,2023-09-16,2023-09-17
PO00394,2024-04-06,SUP05,SKU0044,WH05,1725,101.15,2024-05-05,2024-05-17
PO00395,2024-02-28,SUP10,SKU0042,WH01,685,145.93,2024-03-16,2024-03-14
PO00396,2023-01-22,SUP10,SKU0097,WH02,1178,169.94,2023-02-07,2023-02-05
PO00397,2023-05-28,SUP04,SKU0050,WH02,4031,115.34,2023-06-12,2023-06-10
PO00398,2024-02-25,SUP10,SKU0026,WH03,1242,111.17,2024-03-13,2024-03-25
PO00399,2024-10-02,SUP06,SKU0086,WH05,3595,123.83,2024-10-14,2024-10-14
PO00400,2024-11-20,SUP09,SKU0021,WH03,1774,74.03,2024-12-20,2025-01-06
PO00401,2023-02-19,SUP07,SKU0067,WH05,3695,49.96,2023-02-27,2023-02-24
PO00402,2024-10-12,SUP05,SKU0038,WH05,3109,125.33,2024-11-10,2024-11-22
PO00403,2024-06-17,SUP03,SKU0017,WH04,1432,26.94,2024-06-25,2024-07-10
PO00404,2024-07-12,SUP01,SKU0046,WH03,1897,137.83,2024-07-27,2024-07-25
PO00405,2023-02-23,SUP05,SKU0033,WH01,2775,122.25,2023-03-21,2023-03-18
PO00406,2023-05-25,SUP07,SKU0063,WH04,1557,196.68,2023-06-06,2023-06-25
PO00407,2024-09-05,SUP01,SKU0017,WH04,220,12.85,2024-09-19,2024-09-18
PO00408,2023-07-24,SUP05,SKU0030,WH05,1007,180.42,2023-08-20,2023-08-18
PO00409,2023-04-28,SUP04,SKU0041,WH01,2805,123.55,2023-05-12,2023-05-12
PO00410,2023-05-25,SUP09,SKU0014,WH01,2374,40.68,2023-06-27,2023-06-24
PO00411,2023-04-19,SUP03,SKU0018,WH03,2309,116.04,2023-04-26,2023-04-24
PO00412,2023-10-13,SUP03,SKU0012,WH01,2140,92.07,2023-10-21,2023-10-21
PO00413,2023-05-25,SUP04,SKU0011,WH02,4855,109.07,2023-06-05,2023-06-06
PO00414,2023-06-23,SUP10,SKU0081,WH02,3212,45.55,2023-07-07,2023-07-23
PO00415,2023-09-25,SUP08,SKU0068,WH02,453,174.49,2023-10-17,2023-10-16
PO00416,2024-08-23,SUP01,SKU0021,WH03,359,26.31,2024-09-07,2024-09-04
PO00417,2023-03-04,SUP05,SKU0039,WH05,2713,38.52,2023-04-01,2023-03-29
PO00418,2023-08-09,SUP04,SKU0021,WH02,3446,47.08,2023-08-22,2023-08-21
PO00419,2024-07-25,SUP08,SKU0061,WH01,1763,40.16,2024-08-16,2024-08-17
PO00420,2024-09-07,SUP03,SKU0015,WH03,2868,157.89,2024-09-14,2024-09-14
PO00421,2024-11-11,SUP06,SKU0006,WH02,445,30.0,2024-11-19,2024-11-18
PO00422,2023-07-17,SUP04,SKU0041,WH03,4532,11.18,2023-07-31,2023-07-31
PO00423,2024-05-20,SUP07,SKU0052,WH03,4737,195.84,2024-05-30,2024-05-28
PO00424,2023-12-07,SUP06,SKU0002,WH05,2747,91.64,2023-12-18,2023-12-15
PO00425,2024-11-29,SUP08,SKU0051,WH02,3173,65.5,2024-12-21,2025-01-10
PO00426,2023-08-26,SUP02,SKU0028,WH03,3424,28.71,2023-10-03,2023-10-16
PO00427,2023-09-29,SUP01,SKU0028,WH01,349,176.35,2023-10-11,2023-10-17
PO00428,2024-01-26,SUP02,SKU0035,WH03,739,157.26,2024-03-04,2024-03-08
PO00429,2024-03-29,SUP10,SKU0048,WH04,1494,32.65,2024-04-17,2024-04-17
PO00430,2023-12-14,SUP03,SKU0010,WH05,4497,54.08,2023-12-20,2023-12-17
PO00431,2023-02-16,SUP08,SKU0068,WH04,226,15.34,2023-03-07,2023-03-05
PO00432,2024-12-30,SUP02,SKU0057,WH03,4735,70.47,2025-02-05,2025-02-04
PO00433,2024-01-29,SUP04,SKU0013,WH01,790,60.93,2024-02-13,2024-02-12
PO00434,2023-06-12,SUP02,SKU0045,WH01,4459,134.46,2023-07-19,2023-07-17
PO00435,2024-01-16,SUP08,SKU0054,WH05,859,165.2,2024-02-07,2024-02-15
PO00436,2024-09-01,SUP01,SKU0045,WH02,1464,118.2,2024-09-16,2024-09-25
PO00437,2024-05-03,SUP02,SKU0066,WH05,3232,76.67,2024-06-07,2024-06-05
PO00438,2023-04-13,SUP02,SKU0027,WH05,4389,105.41,2023-05-20,2023-05-20
PO00439,2023-02-21,SUP09,SKU0002,WH02,3240,198.29,2023-03-24,2023-03-27
PO00440,2024-05-03,SUP02,SKU0073,WH03,326,185.95,2024-06-05,2024-06-05
PO00441,2023-09-19,SUP01,SKU0036,WH01,2637,193.38,2023-10-04,2023-10-01
PO00442,2024-11-12,SUP08,SKU0060,WH01,943,88.76,2024-12-06,2024-12-05
PO00443,2023-11-21,SUP04,SKU0023,WH04,2822,180.53,2023-12-04,2023-12-09
PO00444,2023-04-02,SUP06,SKU0003,WH02,516,81.51,2023-04-11,2023-04-09
PO00445,2023-02-02,SUP02,SKU0031,WH01,2596,153.37,2023-03-09,2023-03-23
PO00446,2024-01-20,SUP08,SKU0053,WH02,1942,111.8,2024-02-08,2024-02-05
PO00447,2023-07-12,SUP10,SKU0047,WH03,1846,193.73,2023-07-29,2023-07-29
PO00448,2023-03-28,SUP08,SKU0051,WH03,417,19.03,2023-04-16,2023-04-15
PO00449,2024-10-31,SUP06,SKU0081,WH01,2524,90.2,2024-11-10,2024-11-23
PO00450,2023-07-14,SUP06,SKU0024,WH03,235,72.72,2023-07-25,2023-07-22
PO00451,2024-12-22,SUP09,SKU0017,WH01,90,153.81,2025-01-22,2025-02-02
PO00452,2024-06-30,SUP09,SKU0022,WH03,558,148.02,2024-07-28,2024-07-26
PO00453,2023-06-10,SUP05,SKU0058,WH05,2002,95.64,2023-07-11,2023-07-12
PO00454,2023-06-25,SUP09,SKU0012,WH04,4143,187.82,2023-07-26,2023-08-15
PO00455,2024-10-05,SUP08,SKU0063,WH03,406,187.34,2024-10-28,2024-10-29
PO00456,2023-03-27,SUP01,SKU0040,WH05,4645,158.35,2023-04-12,2023-04-13
PO00457,2023-12-04,SUP01,SKU0033,WH01,280,156.43,2023-12-19,2023-12-19
PO00458,2023-08-09,SUP10,SKU0039,WH03,1782,112.3,2023-08-27,2023-08-27
PO00459,2024-03-13,SUP01,SKU0021,WH05,4752,190.18,2024-03-26,2024-03-25
PO00460,2024-12-14,SUP02,SKU0066,WH04,3776,30.5,2025-01-21,2025-01-30
PO00461,2023-10-07,SUP04,SKU0002,WH04,258,88.37,2023-10-20,2023-10-18
PO00462,2023-04-06,SUP08,SKU0068,WH03,3751,3.04,2023-04-30,2023-04-30
PO00463,2023-11-04,SUP08,SKU0051,WH01,331,81.77,2023-11-28,2023-12-09
PO00464,2023-03-09,SUP05,SKU0026,WH01,4843,126.53,2023-04-05,2023-04-02
PO00465,2024-11-10,SUP10,SKU0048,WH02,4566,135.26,2024-11-26,2024-11-27
PO00466,2023-03-16,SUP09,SKU0016,WH04,1519,182.8,2023-04-16,2023-04-26
PO00467,2024-09-12,SUP03,SKU0004,WH02,994,43.24,2024-09-18,2024-09-24
PO00468,2024-09-28,SUP02,SKU0035,WH05,4451,181.58,2024-11-05,2024-11-02
PO00469,2024-10-20,SUP09,SKU0009,WH03,514,89.82,2024-11-20,2024-11-18
PO00470,2024-11-11,SUP10,SKU0090,WH05,889,79.8,2024-11-26,2024-11-26
PO00471,2024-05-19,SUP01,SKU0019,WH03,3382,47.96,2024-06-02,2024-05-31
PO00472,2024-08-26,SUP09,SKU0014,WH04,2798,136.69,2024-09-24,2024-10-10
PO00473,2024-01-06,SUP03,SKU0010,WH04,2935,135.47,2024-01-13,2024-01-14
PO00474,2023-03-24,SUP03,SKU0019,WH03,2282,125.05,2023-03-31,2023-04-19
PO00475,2023-02-14,SUP03,SKU0014,WH03,888,138.54,2023-02-23,2023-02-20
PO00476,2024-11-17,SUP03,SKU0018,WH05,4254,32.3,2024-11-26,2024-11-24
PO00477,2024-09-20,SUP07,SKU0049,WH02,976,160.8,2024-09-30,2024-09-28
PO00478,2023-02-17,SUP10,SKU0050,WH05,3163,127.06,2023-03-08,2023-03-05
PO00479,2023-03-05,SUP08,SKU0060,WH04,1501,176.59,2023-03-28,2023-03-25
PO00480,2024-05-28,SUP03,SKU0013,WH05,2532,140.31,2024-06-06,2024-06-19
PO00481,2023-04-20,SUP05,SKU0067,WH04,2551,43.53,2023-05-18,2023-05-17
PO00482,2023-04-16,SUP07,SKU0068,WH01,2189,170.24,2023-04-24,2023-04-22
PO00483,2024-04-30,SUP10,SKU0044,WH05,2309,177.28,2024-05-15,2024-05-25
PO00484,2024-11-18,SUP04,SKU0003,WH05,698,56.57,2024-12-03,2024-11-30
PO00485,2023-09-12,SUP03,SKU0009,WH03,4781,26.9,2023-09-18,2023-09-19
PO00486,2023-08-15,SUP06,SKU0089,WH02,2080,193.73,2023-08-24,2023-09-07
PO00487,2023-12-11,SUP03,SKU0008,WH02,1870,88.01,2023-12-21,2023-12-18
PO00488,2024-02-25,SUP04,SKU0047,WH05,1199,87.75,2024-03-07,2024-03-04
PO00489,2023-12-16,SUP10,SKU0098,WH04,1063,63.48,2024-01-04,2024-01-05
PO00490,2023-12-10,SUP04,SKU0010,WH05,3060,169.03,2023-12-21,2023-12-21
PO00491,2023-06-06,SUP03,SKU0005,WH02,1985,94.85,2023-06-15,2023-07-01
PO00492,2024-04-11,SUP10,SKU0037,WH01,3143,189.01,2024-04-29,2024-05-13
PO00493,2024-12-06,SUP04,SKU0040,WH01,1205,47.79,2024-12-19,2024-12-19
PO00494,2024-09-26,SUP06,SKU0016,WH02,908,28.56,2024-10-05,2024-10-13
PO00495,2023-03-17,SUP05,SKU0036,WH01,1657,58.67,2023-04-14,2023-04-24
PO00496,2024-09-22,SUP09,SKU0007,WH05,2730,88.71,2024-10-22,2024-10-22
PO00497,2023-10-23,SUP04,SKU0039,WH05,2106,77.86,2023-11-02,2023-10-30
PO00498,2024-07-13,SUP03,SKU0022,WH05,4978,106.03,2024-07-18,2024-07-19
PO00499,2023-08-09,SUP02,SKU0028,WH04,1664,119.98,2023-09-14,2023-09-20
PO00500,2024-12-19,SUP04,SKU0003,WH03,1524,34.53,2025-01-02,2024-12-31
PO00501,2024-11-15,SUP10,SKU0046,WH02,4593,20.19,2024-12-01,2024-12-07
PO00502,2023-12-02,SUP09,SKU0010,WH02,324,142.84,2024-01-02,2024-01-01
PO00503,2024-01-15,SUP01,SKU0042,WH02,1084,165.64,2024-02-01,2024-01-29
PO00504,2023-01-26,SUP06,SKU0098,WH03,941,66.23,2023-02-07,2023-02-04
PO00505,2024-04-14,SUP06,SKU0083,WH04,2667,3.69,2024-04-23,2024-04-20
PO00506,2023-11-06,SUP09,SKU0018,WH01,1878,34.29,2023-12-07,2023-12-05
PO00507,2024-12-23,SUP08,SKU0052,WH05,4523,142.19,2025-01-13,2025-01-23
PO00508,2024-06-24,SUP02,SKU0048,WH01,957,191.72,2024-07-27,2024-07-24
PO00509,2023-03-26,SUP05,SKU0059,WH03,1367,166.6,2023-04-22,2023-04-20
PO00510,2023-01-08,SUP10,SKU0095,WH02,3119,93.29,2023-01-27,2023-01-24
PO00511,2023-08-29,SUP02,SKU0064,WH03,3841,26.75,2023-10-05,2023-10-04
PO00512,2023-05-02,SUP02,SKU0026,WH03,3047,5.53,2023-06-06,2023-06-06
PO00513,2023-04-15,SUP03,SKU0019,WH01,1476,158.85,2023-04-23,2023-04-24
PO00514,2024-05-13,SUP07,SKU0036,WH04,4178,154.2,2024-05-22,2024-06-04
PO00515,2023-04-21,SUP09,SKU0001,WH02,1586,84.29,2023-05-19,2023-05-20
PO00516,2023-04-01,SUP10,SKU0046,WH04,895,29.78,2023-04-19,2023-04-21
PO00517,2023-08-13,SUP09,SKU0025,WH02,3511,1.89,2023-09-15,2023-09-22
PO00518,2024-11-25,SUP06,SKU0023,WH05,2983,39.34,2024-12-08,2024-12-16
PO00519,2024-02-12,SUP01,SKU0039,WH03,2746,31.4,2024-02-26,2024-02-25
PO00520,2024-09-04,SUP10,SKU0076,WH03,2417,47.63,2024-09-21,2024-09-24
PO00521,2023-05-20,SUP09,SKU0006,WH04,56,1.23,2023-06-20,2023-06-17
PO00522,2024-11-09,SUP07,SKU0050,WH05,4100,138.8,2024-11-20,2024-11-17
PO00523,2024-03-13,SUP09,SKU0017,WH01,2191,76.47,2024-04-11,2024-04-10
PO00524,2023-12-07,SUP05,SKU0067,WH05,1594,26.14,2024-01-03,2024-01-12
PO00525,2023-10-10,SUP03,SKU0024,WH05,1279,2.54,2023-10-19,2023-10-16
PO00526,2024-04-02,SUP09,SKU0022,WH05,4635,85.56,2024-05-04,2024-05-07
PO00527,2023-11-03,SUP09,SKU0017,WH03,4015,178.29,2023-12-05,2023-12-05
PO00528,2023-06-18,SUP10,SKU0077,WH05,1084,119.25,2023-07-02,2023-07-10
PO00529,2023-05-02,SUP02,SKU0041,WH04,418,4.69,2023-06-04,2023-06-12
PO00530,2023-08-31,SUP08,SKU0060,WH04,1324,180.11,2023-09-21,2023-09-19
PO00531,2023-05-23,SUP06,SKU0090,WH05,483,33.03,2023-05-31,2023-05-28
PO00532,2024-11-08,SUP09,SKU0008,WH01,678,179.56,2024-12-11,2024-12-23
PO00533,2024-11-03,SUP02,SKU0055,WH01,2553,182.23,2024-12-06,2024-12-03
PO00534,2024-06-30,SUP04,SKU0023,WH03,1281,159.41,2024-07-13,2024-07-10
PO00535,2023-07-20,SUP08,SKU0075,WH01,816,37.79,2023-08-11,2023-08-12
PO00536,2024-12-21,SUP09,SKU0007,WH03,261,103.18,2025-01-20,2025-01-20
PO00537,2024-02-27,SUP08,SKU0051,WH02,3530,191.04,2024-03-20,2024-03-18
PO00538,2023-12-07,SUP09,SKU0011,WH01,1813,75.25,2024-01-09,2024-01-21
PO00539,2024-01-16,SUP09,SKU0003,WH05,1693,37.83,2024-02-17,2024-02-16
PO00540,2023-03-26,SUP03,SKU0011,WH05,2479,3.46,2023-04-01,2023-04-18
PO00541,2024-05-10,SUP08,SKU0066,WH03,3323,57.16,2024-05-31,2024-05-29
PO00542,2023-05-20,SUP08,SKU0051,WH03,4391,45.74,2023-06-13,2023-06-10
PO00543,2023-04-24,SUP08,SKU0072,WH02,1739,135.78,2023-05-18,2023-05-18
PO00544,2023-08-10,SUP09,SKU0015,WH04,3480,8.3,2023-09-10,2023-09-11
PO00545,2023-01-20,SUP01,SKU0004,WH01,4913,184.23,2023-02-01,2023-02-02
PO00546,2024-06-16,SUP02,SKU0065,WH05,2056,198.29,2024-07-21,2024-07-25
PO00547,2024-10-24,SUP06,SKU0008,WH04,2190,135.46,2024-11-06,2024-11-07
PO00548,2023-01-23,SUP05,SKU0034,WH04,241,113.98,2023-02-19,2023-02-16
PO00549,2023-04-09,SUP04,SKU0043,WH03,4412,23.56,2023-04-24,2023-04-25
PO00550,2024-01-20,SUP02,SKU0041,WH02,2791,179.89,2024-02-27,2024-03-12
PO00551,2023-01-09,SUP07,SKU0042,WH04,1350,144.18,2023-01-17,2023-01-15
PO00552,2023-11-29,SUP01,SKU0003,WH02,585,102.05,2023-12-16,2023-12-19
PO00553,2024-09-16,SUP05,SKU0075,WH01,3106,33.06,2024-10-12,2024-10-12
PO00554,2024-01-14,SUP04,SKU0012,WH03,168,132.4,2024-01-26,2024-01-27
PO00555,2023-12-24,SUP09,SKU0001,WH04,2288,171.21,2024-01-26,2024-02-07
PO00556,2024-10-10,SUP01,SKU0028,WH04,108,190.58,2024-10-27,2024-10-28
PO00557,2023-07-28,SUP06,SKU0090,WH04,1613,35.22,2023-08-08,2023-08-15
PO00558,2023-07-11,SUP07,SKU0037,WH01,3811,98.33,2023-07-21,2023-07-31
PO00559,2023-10-29,SUP09,SKU0015,WH01,2301,7.2,2023-11-27,2023-11-28
PO00560,2024-05-13,SUP10,SKU0043,WH02,4710,74.9,2024-05-31,2024-06-20
PO00561,2023-04-13,SUP06,SKU0003,WH05,2187,178.39,2023-04-25,2023-04-23
PO00562,2024-02-14,SUP09,SKU0016,WH05,995,50.91,2024-03-18,2024-03-16
PO00563,2024-07-22,SUP01,SKU0003,WH01,3164,27.7,2024-08-04,2024-08-02
PO00564,2023-04-30,SUP04,SKU0024,WH04,1034,170.64,2023-05-10,2023-05-27
PO00565,2024-10-09,SUP07,SKU0028,WH01,2791,38.83,2024-10-16,2024-10-25
PO00566,2023-04-19,SUP09,SKU0014,WH05,415,90.33,2023-05-21,2023-05-20
PO00567,2023-03-11,SUP10,SKU0079,WH02,292,6.84,2023-03-27,2023-03-26
PO00568,2024-05-25,SUP03,SKU0004,WH01,4111,116.06,2024-06-04,2024-06-02
PO00569,2023-07-24,SUP09,SKU0011,WH04,3866,0.97,2023-08-23,2023-08-22
PO00570,2023-05-22,SUP03,SKU0001,WH01,2493,33.05,2023-05-28,2023-05-28
PO00571,2024-07-13,SUP03,SKU0003,WH04,2672,89.28,2024-07-23,2024-07-22
PO00572,2023-01-15,SUP07,SKU0051,WH02,3631,9.25,2023-01-25,2023-01-23
PO00573,2024-06-04,SUP03,SKU0023,WH04,4795,93.2,2024-06-10,2024-06-10
PO00574,2024-12-23,SUP07,SKU0038,WH01,516,43.59,2025-01-03,2025-01-09
PO00575,2024-11-11,SUP07,SKU0061,WH02,1965,143.54,2024-11-21,2024-11-22
PO00576,2024-06-27,SUP02,SKU0048,WH01,1874,53.9,2024-08-03,2024-07-31
PO00577,2023-10-14,SUP05,SKU0061,WH03,3136,11.62,2023-11-12,2023-12-02
PO00578,2024-07-21,SUP02,SKU0075,WH05,1235,198.83,2024-08-26,2024-08-26
PO00579,2024-11-17,SUP01,SKU0031,WH05,987,72.02,2024-11-30,2024-11-27
PO00580,2023-10-21,SUP08,SKU0061,WH05,1786,3.54,2023-11-10,2023-11-09
PO00581,2024-10-08,SUP02,SKU0048,WH02,2366,119.83,2024-11-14,2024-11-11
