investment_firm_lei,DEA,client_ID,invest_dec,within_firm,non_exec,trading_capacity,liq_prov_activity,date_time,validity_period,order_restriction,validity_period_ts,priority_time,priority_size,sequence_no,MIC,order_book_code,fin_instr_ID,receipt_date,order_ID,order_event_type,order_type,order_type_class,limit_price,additional_limit_price,stop_price,pegged_limit_price,transaction_price,currency,leg2_currency,price_notation,buy_sell,order_status,quantity_notation,quantity_currency,initial_quantity,remaining_quantity,displayed_quantity,traded_quantity,MAQ,MES,MES_first,passive_only,passive_aggressive,self_exec_prevention,sl_order_ID,routing_strategy,trading_venue_trans_ID,trading_phases,auction_price,auction_volume,reserved fields
SYNTHLEI0000000D0004,FALSE,CL1034,NONE,,,AOTC,FALSE,2025-07-11T07:14:09.631836Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:10:12.631836Z,,63,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:14:09.631836Z,100377,FILL,L,,,,,,108.2006,EUR,,MONE,BUYI,,,,,0,,50,,,,,AGRE,,,,T10037765,,,,
SYNTHLEI0000000G0007,FALSE,CL1025,NONE,,,DEAL,FALSE,2025-07-11T07:14:10.115974Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T07:14:10.115974Z,,64,XMKT,ABLE,ZZ0000000101,2025-07-11T07:14:10.115974Z,100527,NEWO,L,LMTO,6.6765,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1000,1000,1000,,,,,,,,,,T10052774,,,,
SYNTHLEI0000000E0005,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T07:14:10.746248Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:14:10.746248Z,,65,XMKT,CHRL,ZZ0000000103,2025-07-11T07:14:10.746248Z,100531,NEWO,L,LMTO,16.2488,0,0,0,0,EUR,,MONE,SELL,ACTI,,,100,100,100,,,,,,,,,,T10053187,,,,
SYNTHLEI0000000E0005,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T07:14:11.968248Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:14:11.968248Z,,66,XMKT,CHRL,ZZ0000000103,2025-07-11T07:14:11.968248Z,100531,REME,L,LMTO,16.2344,,,,,EUR,,MONE,SELL,ACTI,,,100,100,100,,,,,,,,,,T10053187,,,,
SYNTHLEI0000000E0005,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T07:14:12.351248Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:14:12.351248Z,,67,XMKT,CHRL,ZZ0000000103,2025-07-11T07:14:12.351248Z,100531,REME,L,LMTO,16.235,,,,,EUR,,MONE,SELL,ACTI,,,100,100,100,,,,,,,,,,T10053187,,,,
SYNTHLEI0000000B0002,FALSE,CL1029,NONE,,,AOTC,FALSE,2025-07-11T07:14:12.984546Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:14:12.984546Z,,68,XMKT,HOTL,ZZ0000000108,2025-07-11T07:14:12.984546Z,100045,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,200,0,0,,,,,,,,,,T10004577,,,,
SYNTHLEI0000000E0005,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T07:14:16.967248Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:14:16.967248Z,,69,XMKT,CHRL,ZZ0000000103,2025-07-11T07:14:16.967248Z,100531,CAME,L,LMTO,,,,,,EUR,,MONE,SELL,,,,100,0,0,,,,,,,,,,T10053187,,,,
SYNTHLEI0000000C0003,FALSE,CL1016,NONE,,,MTCH,FALSE,2025-07-11T07:14:22.518521Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:14:22.518521Z,,70,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T07:14:22.518521Z,100606,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,2,0,0,,,,,,,,,,T10060648,,,,
SYNTHLEI0000000A0001,FALSE,CL1028,NONE,,,MTCH,FALSE,2025-07-11T07:14:51.928272Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:10:00.928272Z,,71,XMKT,CHRL,ZZ0000000103,2025-07-11T07:14:51.928272Z,100351,PARF,L,,,,,,16.2592,EUR,,MONE,BUYI,,,,,113,,87,,,,,PASV,,,,T10035123,,,,
SYNTHLEI0000000G0007,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T07:15:33.529912Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:15:33.529912Z,,72,XMKT,ECHO,ZZ0000000105,2025-07-11T07:15:33.529912Z,100243,NEWO,L,LMTO,7.9362,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,60,60,60,,,,,,,,,,T10024359,,,,
SYNTHLEI0000000A0001,FALSE,CL1028,NONE,,,MTCH,FALSE,2025-07-11T07:15:36.928272Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:10:00.928272Z,,73,XMKT,CHRL,ZZ0000000103,2025-07-11T07:15:36.928272Z,100351,FILL,L,,,,,,16.2592,EUR,,MONE,BUYI,,,,,0,,113,,,,,PASV,,,,T10035123,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T07:15:44.761870Z,GTDV,,2025-07-11T23:59:59.999999Z,2025-07-11T07:15:44.761870Z,,74,XMKT,INDX,ZZ0000000109,2025-07-11T07:15:44.761870Z,100019,NEWO,L,LMTO,0.4642,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,60,60,60,,,,,,,,,,T10001921,,,,
SYNTHLEI0000000H0008,FALSE,CL1038,NONE,,,DEAL,FALSE,2025-07-11T07:15:51.533979Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:15:51.533979Z,,75,XMKT,ECHO,ZZ0000000105,2025-07-11T07:15:51.533979Z,100454,NEWO,L,LMTO,7.9198,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10045455,,,,
SYNTHLEI0000000G0007,TRUE,CL1037,NONE,,,AOTC,FALSE,2025-07-11T07:15:59.206104Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:15:59.206104Z,,76,XMKT,INDX,ZZ0000000109,2025-07-11T07:15:59.206104Z,100318,REME,L,LMTO,0.4873,,,,,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10031853,,,,
SYNTHLEI0000000G0007,FALSE,CL1000,NONE,,,AOTC,FALSE,2025-07-11T07:16:11.762267Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:16:11.762267Z,,77,XMKT,CHRL,ZZ0000000103,2025-07-11T07:16:11.762267Z,100449,NEWO,L,LMTO,16.7081,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,200,200,200,,,,,,,,,,T10044954,,,,
SYNTHLEI0000000C0003,FALSE,CL1018,NONE,,,AOTC,FALSE,2025-07-11T07:16:26.598125Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:14:06.598125Z,,78,XMKT,JULT,ZZ0000000110,2025-07-11T07:16:26.598125Z,100446,FILL,L,,,,,,11.384,EUR,,MONE,BUYI,,,,,0,,60,,,,,AGRE,,,,T10044690,,,,
SYNTHLEI0000000B0002,FALSE,CL1007,NONE,,,AOTC,FALSE,2025-07-11T07:16:42.054584Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:11:00.054584Z,,79,XMKT,DLTA,ZZ0000000104,2025-07-11T07:16:42.054584Z,100026,FILL,L,,,,,,3.137,EUR,,MONE,BUYI,,,,,0,,5,,,,,AGRE,,,,T10002655,,,,
SYNTHLEI0000000F0006,FALSE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T07:16:47.627109Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:16:47.627109Z,,80,XMKT,ABLE,ZZ0000000101,2025-07-11T07:16:47.627109Z,100085,NEWO,L,LMTO,6.4972,0,0,0,0,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10008598,,,,
SYNTHLEI0000000F0006,FALSE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T07:16:47.975109Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:16:47.627109Z,,81,XMKT,ABLE,ZZ0000000101,2025-07-11T07:16:47.975109Z,100085,CAME,L,LMTO,,,,,,EUR,,MONE,SELL,,,,5,0,0,,,,,,,,,,T10008598,,,,
SYNTHLEI0000000A0001,FALSE,CL1034,NONE,,,AOTC,FALSE,2025-07-11T07:16:49.069979Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:16:49.069979Z,,82,XMKT,ABLE,ZZ0000000101,2025-07-11T07:16:49.069979Z,100615,NEWO,L,LMTO,6.5133,0,0,0,0,EUR,,MONE,SELL,ACTI,,,1000,1000,1000,,,,,,,,,,T10061571,,,,
SYNTHLEI0000000G0007,FALSE,CL1000,NONE,,,AOTC,FALSE,2025-07-11T07:17:13.762267Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:16:11.762267Z,,83,XMKT,CHRL,ZZ0000000103,2025-07-11T07:17:13.762267Z,100449,FILL,L,,,,,,16.7081,EUR,,MONE,BUYI,,,,,0,,200,,,,,PASV,,,,T10044954,,,,
SYNTHLEI0000000H0008,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T07:17:18.705415Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:10:42.705415Z,,84,XMKT,ABLE,ZZ0000000101,2025-07-11T07:17:18.705415Z,100633,FILL,L,,,,,,6.4992,EUR,,MONE,BUYI,,,,,0,,40,,,,,AGRE,,,,T10063357,,,,
SYNTHLEI0000000C0003,FALSE,CL1024,NONE,,,DEAL,FALSE,2025-07-11T07:17:27.196975Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:03:31.196975Z,,85,XMKT,FXTR,ZZ0000000106,2025-07-11T07:17:27.196975Z,100279,FILL,S,,,,,,3.1955,EUR,,MONE,BUYI,,,,,0,,150,,,,,PASV,,,,T10027950,,,,
SYNTHLEI0000000C0003,FALSE,CL1010,NONE,,,DEAL,FALSE,2025-07-11T07:17:49.073656Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:17:49.073656Z,,86,XMKT,JULT,ZZ0000000110,2025-07-11T07:17:49.073656Z,100639,REME,S,STOP,11.3982,,,,,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10063945,,,,
SYNTHLEI0000000G0007,TRUE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T07:18:27.160097Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T07:18:27.160097Z,,87,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:18:27.160097Z,100119,NEWO,L,LMTO,103.8433,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,10,10,10,,,,,,,,,,T10011999,,,,
SYNTHLEI0000000G0007,TRUE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T07:18:38.160097Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T07:18:27.160097Z,,88,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:18:38.160097Z,100119,PARF,L,,,,,,103.8433,EUR,,MONE,BUYI,,,,,8,,2,,,,,AGRE,,,,T10011999,,,,
SYNTHLEI0000000A0001,FALSE,CL1038,NONE,,,AOTC,FALSE,2025-07-11T07:19:13.909772Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:19:13.909772Z,,89,XMKT,JULT,ZZ0000000110,2025-07-11T07:19:13.909772Z,100165,CAME,S,,,,,,,EUR,,MONE,SELL,,,,40,0,0,,,,,,,,,,T10016530,,,,
SYNTHLEI0000000C0003,FALSE,CL1011,NONE,,,DEAL,TRUE,2025-07-11T07:19:28.724938Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:19:28.724938Z,,90,XMKT,DLTA,ZZ0000000104,2025-07-11T07:19:28.724938Z,100056,NEWO,L,LMTO,3.1445,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,500,500,500,,,,,,,,,,T10005645,,,,
SYNTHLEI0000000E0005,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T07:20:15.700336Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:20:15.700336Z,,91,XMKT,JULT,ZZ0000000110,2025-07-11T07:20:15.700336Z,100130,NEWO,L,LMTO,11.4131,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,150,150,150,,,,,,,,,,T10013013,,,,
SYNTHLEI0000000A0001,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T07:20:15.738362Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:20:15.738362Z,,92,XMKT,ABLE,ZZ0000000101,2025-07-11T07:20:15.738362Z,100371,NEWO,S,STOP,6.495,0,6.4053,0,0,EUR,,MONE,SELL,ACTI,,,3000,3000,3000,,,,,,,,,,T10037116,,,,
SYNTHLEI0000000E0005,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T07:20:17.973336Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:20:17.973336Z,,93,XMKT,JULT,ZZ0000000110,2025-07-11T07:20:17.973336Z,100130,REME,L,LMTO,11.4118,,,,,EUR,,MONE,BUYI,ACTI,,,150,150,150,,,,,,,,,,T10013013,,,,
SYNTHLEI0000000E0005,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T07:20:21.650336Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:20:21.650336Z,,94,XMKT,JULT,ZZ0000000110,2025-07-11T07:20:21.650336Z,100130,REME,L,LMTO,11.4096,,,,,EUR,,MONE,BUYI,ACTI,,,150,150,150,,,,,,,,,,T10013013,,,,
SYNTHLEI0000000E0005,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T07:20:24.002336Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:20:24.002336Z,,95,XMKT,JULT,ZZ0000000110,2025-07-11T07:20:24.002336Z,100130,CAME,L,LMTO,,,,,,EUR,,MONE,BUYI,,,,150,0,0,,,,,,,,,,T10013013,,,,
SYNTHLEI0000000G0007,TRUE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T07:20:46.160097Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T07:18:27.160097Z,,96,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:20:46.160097Z,100119,FILL,L,,,,,,103.8433,EUR,,MONE,BUYI,,,,,0,,8,,,,,AGRE,,,,T10011999,,,,
SYNTHLEI0000000C0003,FALSE,CL1028,NONE,,,DEAL,FALSE,2025-07-11T07:20:51.054342Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:20:51.054342Z,,97,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:20:51.054342Z,100115,NEWO,L,LMTO,107.9985,0,0,0,0,EUR,,MONE,SELL,ACTI,,,20,20,20,,,,,,,,,,T10011519,,,,
SYNTHLEI0000000B0002,FALSE,CL1017,NONE,,,DEAL,FALSE,2025-07-11T07:20:51.746760Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:20:51.746760Z,,98,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T07:20:51.746760Z,100359,NEWO,L,LMTO,0.4559,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,10,10,10,,,,,,,,,,T10035986,,,,
SYNTHLEI0000000C0003,FALSE,CL1011,NONE,,,DEAL,TRUE,2025-07-11T07:21:02.724938Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:19:28.724938Z,,99,XMKT,DLTA,ZZ0000000104,2025-07-11T07:21:02.724938Z,100056,FILL,L,,,,,,3.1445,EUR,,MONE,BUYI,,,,,0,,500,,,,,AGRE,,,,T10005645,,,,
SYNTHLEI0000000H0008,FALSE,CL1038,NONE,,,DEAL,FALSE,2025-07-11T07:21:18.533979Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:15:51.533979Z,,100,XMKT,ECHO,ZZ0000000105,2025-07-11T07:21:18.533979Z,100454,FILL,L,,,,,,7.9198,EUR,,MONE,BUYI,,,,,0,,5,,,,,PASV,,,,T10045455,,,,
SYNTHLEI0000000B0002,FALSE,CL1032,NONE,,,AOTC,FALSE,2025-07-11T07:21:26.734760Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:21:26.734760Z,,101,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:21:26.734760Z,100343,REME,L,LMTO,107.9584,,,,,EUR,,MONE,BUYI,ACTI,,,1,1,1,,,,,,,,,,T10034386,,,,
SYNTHLEI0000000C0003,FALSE,CL1010,NONE,,,DEAL,FALSE,2025-07-11T07:21:33.073656Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:11:23.073656Z,,102,XMKT,JULT,ZZ0000000110,2025-07-11T07:21:33.073656Z,100639,FILL,S,,,,,,11.3982,EUR,,MONE,BUYI,,,,,0,,40,,,,,PASV,,,,T10063945,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T07:21:45.761870Z,GTDV,,2025-07-11T23:59:59.999999Z,2025-07-11T07:15:44.761870Z,,103,XMKT,INDX,ZZ0000000109,2025-07-11T07:21:45.761870Z,100019,PARF,L,,,,,,0.4642,EUR,,MONE,BUYI,,,,,38,,22,,,,,PASV,,,,T10001921,,,,
SYNTHLEI0000000A0001,FALSE,CL1034,NONE,,,AOTC,FALSE,2025-07-11T07:21:49.069979Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:16:49.069979Z,,104,XMKT,ABLE,ZZ0000000101,2025-07-11T07:21:49.069979Z,100615,PARF,L,,,,,,6.5133,EUR,,MONE,SELL,,,,,807,,193,,,,,AGRE,,,,T10061571,,,,
SYNTHLEI0000000G0007,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T07:21:52.529912Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:15:33.529912Z,,105,XMKT,ECHO,ZZ0000000105,2025-07-11T07:21:52.529912Z,100243,PARF,L,,,,,,7.9362,EUR,,MONE,BUYI,,,,,44,,16,,,,,AGRE,,,,T10024359,,,,
SYNTHLEI0000000E0005,FALSE,CL1004,NONE,,,DEAL,TRUE,2025-07-11T07:22:16.991804Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:22:16.991804Z,,106,XMKT,INDX,ZZ0000000109,2025-07-11T07:22:16.991804Z,100350,NEWO,L,LMTO,0.4638,0,0,0,0,EUR,,MONE,SELL,ACTI,,,1000,1000,1000,,,,,,,,,,T10035027,,,,
SYNTHLEI0000000C0003,FALSE,CL1007,NONE,,,MTCH,FALSE,2025-07-11T07:22:29.484021Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:22:29.484021Z,,107,XMKT,ABLE,ZZ0000000101,2025-07-11T07:22:29.484021Z,100254,NEWO,L,LMTO,6.4871,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10025423,,,,
SYNTHLEI0000000H0008,FALSE,NONE,ALGOPT,,,DEAL,TRUE,2025-07-11T07:22:43.495590Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:22:43.495590Z,,108,XMKT,GOLF,ZZ0000000107,2025-07-11T07:22:43.495590Z,100411,NEWO,L,LMTO,4.168,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10041159,,,,
SYNTHLEI0000000E0005,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T07:23:20.173813Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:23:20.173813Z,,109,XMKT,BRVO,ZZ0000000102,2025-07-11T07:23:20.173813Z,100390,NEWO,L,LMTO,2.0873,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10039035,,,,
SYNTHLEI0000000E0005,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T07:23:21.410813Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:23:21.410813Z,,110,XMKT,BRVO,ZZ0000000102,2025-07-11T07:23:21.410813Z,100390,REME,L,LMTO,2.0875,,,,,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10039035,,,,
SYNTHLEI0000000E0005,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T07:23:25.958813Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:23:25.958813Z,,111,XMKT,BRVO,ZZ0000000102,2025-07-11T07:23:25.958813Z,100390,CAME,L,LMTO,,,,,,EUR,,MONE,BUYI,,,,40,0,0,,,,,,,,,,T10039035,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T07:23:28.761870Z,GTDV,,2025-07-11T23:59:59.999999Z,2025-07-11T07:15:44.761870Z,,112,XMKT,INDX,ZZ0000000109,2025-07-11T07:23:28.761870Z,100019,FILL,L,,,,,,0.4642,EUR,,MONE,BUYI,,,,,0,,38,,,,,AGRE,,,,T10001921,,,,
SYNTHLEI0000000A0001,FALSE,CL1034,NONE,,,AOTC,FALSE,2025-07-11T07:23:52.069979Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:23:52.069979Z,,113,XMKT,ABLE,ZZ0000000101,2025-07-11T07:23:52.069979Z,100615,CAME,L,,,,,,,EUR,,MONE,SELL,,,,1000,0,0,,,,,,,,,,T10061571,,,,
SYNTHLEI0000000B0002,FALSE,CL1023,NONE,,,DEAL,TRUE,2025-07-11T07:23:54.552799Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:23:54.552799Z,,114,XMKT,GOLF,ZZ0000000107,2025-07-11T07:23:54.552799Z,100417,NEWO,L,LMTO,4.1614,0,0,0,0,EUR,,MONE,SELL,ACTI,,,100,100,100,,,,,,,,,,T10041753,,,,
SYNTHLEI0000000H0008,TRUE,CL1036,NONE,,,MTCH,FALSE,2025-07-11T07:23:59.726088Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:23:59.726088Z,,115,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:23:59.726088Z,100360,NEWO,L,LMTO,107.9899,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10036094,,,,
SYNTHLEI0000000A0001,FALSE,CL1030,NONE,,,AOTC,FALSE,2025-07-11T07:24:07.528743Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:24:07.528743Z,,116,XMKT,ECHO,ZZ0000000105,2025-07-11T07:24:07.528743Z,100605,NEWO,L,LMTO,7.9195,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,60,60,60,,,,,,,,,,T10060577,,,,
SYNTHLEI0000000D0004,FALSE,NONE,ALGOPT,,,MTCH,FALSE,2025-07-11T07:24:13.742542Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:24:13.742542Z,,117,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:24:13.742542Z,100105,CAME,L,,,,,,,EUR,,MONE,SELL,,,,5,0,0,,,,,,,,,,T10010589,,,,
SYNTHLEI0000000E0005,FALSE,CL1004,NONE,,,DEAL,TRUE,2025-07-11T07:24:32.991804Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:24:32.991804Z,,118,XMKT,INDX,ZZ0000000109,2025-07-11T07:24:32.991804Z,100350,REME,L,LMTO,0.4637,,,,,EUR,,MONE,SELL,ACTI,,,1000,1000,1000,,,,,,,,,,T10035027,,,,
SYNTHLEI0000000G0007,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T07:24:42.529912Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:15:33.529912Z,,119,XMKT,ECHO,ZZ0000000105,2025-07-11T07:24:42.529912Z,100243,FILL,L,,,,,,7.9362,EUR,,MONE,BUYI,,,,,0,,44,,,,,PASV,,,,T10024359,,,,
SYNTHLEI0000000B0002,FALSE,CL1030,NONE,,,AOTC,FALSE,2025-07-11T07:24:54.096298Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:24:54.096298Z,,120,XMKT,ABLE,ZZ0000000101,2025-07-11T07:24:54.096298Z,100209,NEWO,L,LMTO,6.4837,0,0,0,0,EUR,,MONE,SELL,ACTI,,,150,150,150,,,,,,,,,,T10020979,,,,
SYNTHLEI0000000C0003,FALSE,CL1032,NONE,,,DEAL,FALSE,2025-07-11T07:25:18.954148Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:25:18.954148Z,,121,XMKT,JULT,ZZ0000000110,2025-07-11T07:25:18.954148Z,100046,NEWO,L,LMTO,11.4153,0,0,0,0,EUR,,MONE,SELL,ACTI,,,200,200,200,,,,,,,,,,T10004640,,,,
SYNTHLEI0000000C0003,FALSE,CL1007,NONE,,,MTCH,FALSE,2025-07-11T07:25:35.484021Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:22:29.484021Z,,122,XMKT,ABLE,ZZ0000000101,2025-07-11T07:25:35.484021Z,100254,PARF,L,,,,,,6.4871,EUR,,MONE,BUYI,,,,,4,,1,,,,,AGRE,,,,T10025423,,,,
SYNTHLEI0000000A0001,FALSE,CL1012,NONE,,,DEAL,FALSE,2025-07-11T07:25:44.554568Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:25:44.554568Z,,123,XMKT,INDX,ZZ0000000109,2025-07-11T07:25:44.554568Z,100289,NEWO,L,LMTO,0.4641,0,0,0,0,EUR,,MONE,SELL,ACTI,,,150,150,150,,,,,,,,,,T10028990,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGOPT,,,MTCH,FALSE,2025-07-11T07:25:51.913379Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T07:25:51.913379Z,,124,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T07:25:51.913379Z,100526,NEWO,L,LMTO,108.0675,0,0,0,0,EUR,,MONE,SELL,ACTI,,,20,20,20,,,,,,,,,,T10052657,,,,
SYNTHLEI0000000A0001,FALSE,CL1030,NONE,,,AOTC,FALSE,2025-07-11T07:26:13.528743Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:24:07.528743Z,,125,XMKT,ECHO,ZZ0000000105,2025-07-11T07:26:13.528743Z,100605,PARF,L,,,,,,7.9195,EUR,,MONE,BUYI,,,,,46,,14,,,,,PASV,,,,T10060577,,,,
SYNTHLEI0000000B0002,FALSE,CL1030,NONE,,,AOTC,FALSE,2025-07-11T07:26:17.096298Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T07:24:54.096298Z,,126,XMKT,ABLE,ZZ0000000101,2025-07-11T07:26:17.096298Z,100209,PARF,L,,,,,,6.4837,EUR,,MONE,SELL,,,,,105,,45,,,,,AGRE,,,,T10020979,,,,
