CallID,CallDate,CallTime,RepID,HCPID,CallOutcome,IsConnected,DurationMinutes,AfterCallWorkMinutes,AHT_Minutes,IsMeaningfulInteraction,InteractionType,Script,AIRecommended,AIFollowed,ScheduledTime,IsScheduleAdherent,Drug,TherapyArea,NotesTaken,FollowUpScheduled,HCPSentimentScore,Channel,ScriptDeviation,CallQualityScore,AdverseEventFlagged
CALL-000125,2025-11-05,16:44,REP-008,HCP-0341,Connected,1,9.4,3.6,13.0,0,Brief Check-in,Script B - Direct,1,1,20:37,0,CardioPlus-25mg,Rare Disease,1,0,1.8,Email,0,7.2,0
CALL-000126,2025-11-26,21:39,REP-010,HCP-0193,Connected,1,6.3,1.0,7.3,0,Patient Case Discussion,Script B - Direct,0,0,21:00,1,NeuroX-75mg,Rare Disease,1,0,3.7,Email,1,2.4,0
CALL-000127,2025-08-06,23:30,REP-020,HCP-0462,Wrong Number,0,0.7,0.4,1.0,0,N/A,Script B - Direct,1,1,21:26,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-000128,2025-09-26,18:09,REP-006,HCP-0225,Voicemail,0,0.9,0.3,1.3,0,N/A,Script A - Empathetic,1,1,16:41,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-000129,2025-11-24,18:41,REP-004,HCP-0044,Voicemail,0,0.3,0.3,0.6,0,N/A,Script B - Direct,0,0,22:14,1,NeuroX-75mg,Rare Disease,0,0,,Video,0,,0
CALL-000130,2025-09-27,17:14,REP-020,HCP-0435,Connected,1,12.6,1.9,14.5,1,Clinical Data Review,Script B - Direct,0,0,16:41,1,CardioPlus-25mg,Rare Disease,1,1,2.1,Video,0,4.2,0
CALL-000131,2026-03-31,22:34,REP-008,HCP-0422,Connected,1,14.3,2.7,17.1,1,Brief Check-in,Script A - Empathetic,1,1,20:32,1,NeuroX-75mg,Neurology,0,1,1.0,Phone,0,5.6,0
CALL-000132,2026-04-25,23:28,REP-004,HCP-0325,Gatekeeper Block,0,1.3,0.2,1.5,0,N/A,Script B - Direct,1,1,16:02,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-000133,2026-03-03,20:42,REP-008,HCP-0201,Voicemail,0,1.3,0.5,1.8,0,N/A,Script B - Direct,0,0,17:38,1,DrugBeta-50mg,Immunology,0,0,,Video,0,,0
CALL-000134,2025-08-27,17:18,REP-020,HCP-0089,Connected,1,2.8,2.8,5.6,0,Scientific Discussion,Script B - Direct,0,0,20:10,1,NeuroX-75mg,Rare Disease,0,0,4.7,Phone,0,4.5,0
CALL-000135,2026-04-17,17:47,REP-025,HCP-0420,No Answer,0,1.0,0.7,1.7,0,N/A,Script A - Empathetic,1,0,17:41,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-000136,2025-07-11,17:00,REP-002,HCP-0138,Connected,1,7.6,2.4,10.1,1,Scientific Discussion,Script B - Direct,1,1,18:34,1,DrugGamma-200mg,Oncology,1,1,1.7,Phone,0,6.8,0
CALL-000137,2025-11-03,19:54,REP-017,HCP-0149,Connected,1,5.7,4.3,10.0,1,Follow-up Scheduling,Script A - Empathetic,0,0,16:03,1,DrugBeta-50mg,Oncology,1,0,4.6,Phone,0,3.5,0
CALL-000138,2026-03-14,20:49,REP-020,HCP-0241,Connected,1,15.1,5.9,20.9,1,Scientific Discussion,Script A - Empathetic,1,1,22:11,1,DrugAlpha-100mg,Immunology,1,1,1.6,Video,0,3.4,0
CALL-000139,2026-03-16,23:20,REP-006,HCP-0126,Gatekeeper Block,0,1.1,0.6,1.7,0,N/A,Script A - Empathetic,0,0,23:47,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-000140,2026-01-24,17:39,REP-016,HCP-0301,Gatekeeper Block,0,0.3,1.1,1.5,0,N/A,Script B - Direct,1,1,17:54,1,DrugBeta-50mg,Immunology,0,0,,Email,0,,0
CALL-000141,2026-02-25,16:45,REP-020,HCP-0273,No Answer,0,0.9,0.3,1.2,0,N/A,Script B - Direct,1,0,20:22,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-000142,2026-01-17,18:21,REP-013,HCP-0231,Gatekeeper Block,0,0.3,0.5,0.7,0,N/A,Script B - Direct,1,0,23:13,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-000143,2025-10-23,22:27,REP-020,HCP-0172,Voicemail,0,0.3,0.5,0.8,0,N/A,Script B - Direct,0,0,20:40,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-000144,2025-12-03,22:17,REP-003,HCP-0461,Connected,1,7.5,2.2,9.7,0,Patient Case Discussion,Script B - Direct,1,1,20:35,1,DrugAlpha-100mg,Immunology,0,0,1.8,Phone,0,6.1,0
CALL-000145,2026-03-16,16:16,REP-010,HCP-0069,Voicemail,0,0.7,0.2,0.9,0,N/A,Script B - Direct,1,1,17:24,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-000146,2025-12-09,22:08,REP-001,HCP-0482,Voicemail,0,1.5,0.2,1.7,0,N/A,Script A - Empathetic,0,0,17:53,0,NeuroX-75mg,Neurology,0,0,,Phone,1,,0
CALL-000147,2025-07-21,19:55,REP-013,HCP-0249,Voicemail,0,1.3,0.4,1.7,0,N/A,Script B - Direct,1,0,19:00,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-000148,2025-12-16,16:03,REP-016,HCP-0196,Connected,1,13.5,1.5,15.0,0,Scientific Discussion,Script A - Empathetic,0,0,19:00,1,DrugAlpha-100mg,Rare Disease,1,0,3.7,Email,0,3.5,0
CALL-000149,2026-01-16,20:27,REP-025,HCP-0407,Connected,1,9.9,6.2,16.1,0,Patient Case Discussion,Script B - Direct,1,0,20:06,1,NeuroX-75mg,Rare Disease,1,0,3.0,Email,0,4.6,0
CALL-000150,2026-03-03,16:14,REP-024,HCP-0012,Voicemail,0,1.0,0.8,1.8,0,N/A,Script A - Empathetic,1,1,19:27,1,DrugGamma-200mg,Rare Disease,0,0,,Email,0,,0
CALL-000151,2025-11-29,21:39,REP-010,HCP-0159,Connected,1,11.4,4.4,15.8,1,Patient Case Discussion,Script A - Empathetic,0,0,21:10,1,CardioPlus-25mg,Rare Disease,1,1,2.3,Video,1,6.1,0
CALL-000152,2026-02-03,20:30,REP-025,HCP-0112,Voicemail,0,0.4,0.9,1.3,0,N/A,Script A - Empathetic,0,0,20:28,1,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-000153,2025-12-03,18:44,REP-018,HCP-0181,Connected,1,11.2,0.7,11.9,1,Clinical Data Review,Script B - Direct,1,1,16:31,1,CardioPlus-25mg,Immunology,1,0,2.6,Phone,0,5.4,0
CALL-000154,2025-10-03,21:35,REP-003,HCP-0042,No Answer,0,0.7,1.0,1.7,0,N/A,Script B - Direct,1,0,20:34,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-000155,2025-12-12,17:03,REP-018,HCP-0207,Voicemail,0,1.3,0.6,1.9,0,N/A,Script A - Empathetic,1,1,21:31,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-000156,2025-07-27,20:07,REP-017,HCP-0384,Connected,1,13.2,3.2,16.4,1,Product Info,Script A - Empathetic,1,1,21:49,1,NeuroX-75mg,Cardiology,1,0,3.8,Phone,0,3.9,0
CALL-000157,2026-04-19,19:15,REP-015,HCP-0126,No Answer,0,0.8,0.5,1.4,0,N/A,Script B - Direct,1,0,19:26,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-000158,2025-10-02,22:11,REP-014,HCP-0025,No Answer,0,0.3,0.7,1.0,0,N/A,Script B - Direct,1,0,23:12,1,DrugGamma-200mg,Rare Disease,0,0,,Email,0,,0
CALL-000159,2025-08-02,21:27,REP-011,HCP-0113,Wrong Number,0,1.1,0.2,1.3,0,N/A,Script A - Empathetic,1,1,16:06,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-000160,2025-10-05,18:37,REP-010,HCP-0176,Voicemail,0,1.2,0.6,1.8,0,N/A,Script B - Direct,1,0,17:19,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-000161,2026-04-21,19:53,REP-009,HCP-0236,No Answer,0,0.1,0.6,0.7,0,N/A,Script B - Direct,1,0,21:30,1,DrugGamma-200mg,Cardiology,0,0,,Phone,1,,0
CALL-000162,2025-09-22,20:39,REP-004,HCP-0422,Voicemail,0,0.5,0.5,1.0,0,N/A,Script A - Empathetic,1,1,20:47,0,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-000163,2026-02-20,16:11,REP-019,HCP-0232,No Answer,0,1.0,0.2,1.2,0,N/A,Script B - Direct,1,0,18:33,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-000164,2025-08-06,23:57,REP-015,HCP-0450,Gatekeeper Block,0,1.3,0.3,1.6,0,N/A,Script B - Direct,0,0,18:19,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-000165,2026-02-22,17:05,REP-001,HCP-0209,Voicemail,0,0.5,0.8,1.3,0,N/A,Script B - Direct,0,0,18:33,0,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-000166,2025-10-20,21:36,REP-021,HCP-0020,Gatekeeper Block,0,0.9,0.4,1.3,0,N/A,Script A - Empathetic,1,1,23:53,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-000167,2025-07-12,21:47,REP-024,HCP-0484,No Answer,0,0.3,0.9,1.2,0,N/A,Script A - Empathetic,0,0,19:14,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-000168,2026-04-02,19:50,REP-025,HCP-0014,Voicemail,0,0.3,0.2,0.5,0,N/A,Script B - Direct,0,0,22:01,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-000169,2025-08-10,17:02,REP-001,HCP-0157,Connected,1,9.9,2.0,11.9,1,Brief Check-in,Script A - Empathetic,0,0,22:02,1,DrugGamma-200mg,Immunology,1,0,2.2,Video,0,5.1,0
CALL-000170,2026-02-22,21:32,REP-007,HCP-0250,No Answer,0,0.4,0.8,1.2,0,N/A,Script A - Empathetic,0,0,22:08,0,CardioPlus-25mg,Neurology,0,0,,Video,1,,0
CALL-000171,2026-01-22,22:52,REP-019,HCP-0155,Connected,1,10.2,4.1,14.4,0,Patient Case Discussion,Script A - Empathetic,1,0,17:23,1,NeuroX-75mg,Neurology,1,0,2.9,Phone,0,3.7,0
CALL-000172,2025-10-04,18:34,REP-012,HCP-0219,Voicemail,0,0.3,0.4,0.7,0,N/A,Script A - Empathetic,1,1,19:30,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-000173,2026-02-01,19:21,REP-025,HCP-0391,Connected,1,12.7,4.3,17.1,1,Brief Check-in,Script B - Direct,1,1,22:04,1,CardioPlus-25mg,Cardiology,1,0,2.2,Phone,0,7.7,0
CALL-000174,2025-11-13,20:40,REP-002,HCP-0234,Connected,1,12.0,2.8,14.8,0,Scientific Discussion,Script A - Empathetic,1,1,19:27,1,DrugGamma-200mg,Cardiology,1,0,2.8,Phone,0,5.7,0
CALL-000175,2026-03-28,20:39,REP-025,HCP-0353,No Answer,0,0.2,0.3,0.4,0,N/A,Script A - Empathetic,1,0,16:36,1,CardioPlus-25mg,Oncology,0,0,,Video,0,,0
CALL-000176,2026-02-18,23:07,REP-025,HCP-0170,Voicemail,0,1.3,0.5,1.8,0,N/A,Script B - Direct,0,0,21:34,1,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-000177,2025-11-14,17:32,REP-007,HCP-0014,Gatekeeper Block,0,1.2,0.8,2.0,0,N/A,Script B - Direct,0,0,16:12,1,NeuroX-75mg,Neurology,0,0,,Video,0,,0
CALL-000178,2025-10-14,20:06,REP-018,HCP-0287,Gatekeeper Block,0,0.4,0.2,0.6,0,N/A,Script B - Direct,0,0,20:48,1,DrugBeta-50mg,Oncology,0,0,,Phone,1,,0
CALL-000179,2025-07-05,16:59,REP-020,HCP-0007,No Answer,0,0.7,0.9,1.6,0,N/A,Script A - Empathetic,0,0,22:08,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-000180,2025-08-04,16:45,REP-021,HCP-0106,No Answer,0,0.7,0.6,1.3,0,N/A,Script A - Empathetic,0,0,16:17,1,NeuroX-75mg,Neurology,0,0,,Phone,1,,0
CALL-000181,2026-04-29,18:48,REP-023,HCP-0172,Gatekeeper Block,0,1.0,0.8,1.8,0,N/A,Script A - Empathetic,1,1,20:06,0,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-000182,2026-04-05,18:11,REP-015,HCP-0018,No Answer,0,0.4,0.6,1.0,0,N/A,Script B - Direct,1,1,21:05,0,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-000183,2025-07-08,22:28,REP-009,HCP-0416,Voicemail,0,0.5,0.4,0.9,0,N/A,Script A - Empathetic,1,1,22:13,1,DrugBeta-50mg,Neurology,0,0,,Phone,1,,0
CALL-000184,2025-07-29,23:30,REP-005,HCP-0469,Connected,1,11.7,4.3,16.0,0,Brief Check-in,Script A - Empathetic,1,1,19:26,0,CardioPlus-25mg,Rare Disease,1,0,1.2,Email,0,5.5,1
CALL-000185,2026-03-11,16:47,REP-008,HCP-0085,Connected,1,8.6,2.0,10.6,1,Product Info,Script B - Direct,0,0,16:41,1,CardioPlus-25mg,Rare Disease,1,1,2.6,Phone,0,7.4,0
CALL-000186,2025-09-11,18:35,REP-006,HCP-0075,Gatekeeper Block,0,0.5,0.7,1.2,0,N/A,Script A - Empathetic,0,0,22:50,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-000187,2026-02-28,20:48,REP-001,HCP-0278,Connected,1,8.4,4.3,12.6,0,Product Info,Script B - Direct,1,1,18:23,1,DrugAlpha-100mg,Oncology,1,0,3.9,Video,0,5.4,0
CALL-000188,2025-07-09,21:20,REP-019,HCP-0172,Wrong Number,0,0.6,0.5,1.2,0,N/A,Script B - Direct,0,0,16:13,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-000189,2025-10-24,16:08,REP-005,HCP-0287,Voicemail,0,1.5,1.0,2.4,0,N/A,Script B - Direct,1,1,21:37,1,DrugAlpha-100mg,Oncology,0,0,,Email,0,,0
CALL-000190,2025-08-24,22:16,REP-019,HCP-0400,Voicemail,0,0.7,1.0,1.7,0,N/A,Script A - Empathetic,1,0,22:48,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-000191,2026-04-11,17:36,REP-014,HCP-0482,No Answer,0,0.5,0.4,0.9,0,N/A,Script B - Direct,1,1,19:28,1,DrugAlpha-100mg,Neurology,0,0,,Video,0,,0
CALL-000192,2026-04-19,19:50,REP-002,HCP-0300,Connected,1,8.2,1.0,9.2,1,Scientific Discussion,Script B - Direct,0,0,19:25,1,DrugGamma-200mg,Cardiology,0,1,2.1,Phone,0,7.4,0
CALL-000193,2026-02-09,23:43,REP-009,HCP-0275,Voicemail,0,0.7,0.9,1.6,0,N/A,Script A - Empathetic,1,1,18:04,0,DrugBeta-50mg,Rare Disease,0,0,,Phone,0,,0
CALL-000194,2025-07-08,17:39,REP-012,HCP-0209,Connected,1,18.3,1.9,20.2,1,Follow-up Scheduling,Script A - Empathetic,0,0,20:47,1,DrugAlpha-100mg,Immunology,1,0,4.1,Email,0,5.9,0
CALL-000195,2026-04-17,23:47,REP-003,HCP-0076,Gatekeeper Block,0,0.6,0.5,1.1,0,N/A,Script B - Direct,1,0,19:08,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-000196,2026-03-30,22:30,REP-025,HCP-0352,No Answer,0,1.1,0.2,1.3,0,N/A,Script B - Direct,0,0,20:34,0,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-000197,2026-01-15,17:20,REP-008,HCP-0026,Voicemail,0,0.4,0.2,0.6,0,N/A,Script A - Empathetic,1,1,19:28,1,DrugAlpha-100mg,Rare Disease,0,0,,Email,0,,0
CALL-000198,2026-04-11,21:13,REP-021,HCP-0232,Voicemail,0,0.1,0.8,0.9,0,N/A,Script B - Direct,1,1,20:51,1,DrugGamma-200mg,Immunology,0,0,,Phone,1,,0
CALL-000199,2025-10-31,16:35,REP-009,HCP-0256,Voicemail,0,0.9,0.3,1.2,0,N/A,Script B - Direct,1,1,22:28,1,DrugBeta-50mg,Immunology,0,0,,Video,0,,0
CALL-000200,2025-11-14,20:00,REP-021,HCP-0432,Voicemail,0,0.8,0.2,1.0,0,N/A,Script A - Empathetic,0,0,18:41,1,DrugBeta-50mg,Neurology,0,0,,Email,0,,0
CALL-000201,2026-01-17,20:05,REP-005,HCP-0022,Connected,1,9.4,3.8,13.2,0,Brief Check-in,Script B - Direct,1,1,19:26,1,DrugBeta-50mg,Oncology,1,0,5.0,Phone,0,4.9,1
CALL-000202,2026-04-13,16:03,REP-005,HCP-0338,Connected,1,17.8,4.4,22.1,1,Brief Check-in,Script B - Direct,1,1,16:18,1,NeuroX-75mg,Cardiology,1,1,2.1,Phone,0,5.8,0
CALL-000203,2026-01-26,20:34,REP-001,HCP-0034,Connected,1,18.9,4.6,23.6,0,Product Info,Script A - Empathetic,1,1,18:36,1,DrugGamma-200mg,Neurology,1,0,3.9,Phone,0,2.7,0
CALL-000204,2026-02-08,18:57,REP-025,HCP-0207,Wrong Number,0,0.5,0.6,1.1,0,N/A,Script A - Empathetic,0,0,22:46,1,DrugBeta-50mg,Oncology,0,0,,Email,0,,0
CALL-000205,2026-02-11,17:31,REP-014,HCP-0138,Connected,1,8.2,4.4,12.7,0,Brief Check-in,Script B - Direct,1,0,19:46,1,NeuroX-75mg,Oncology,1,0,1.7,Phone,0,3.9,0
CALL-000206,2025-12-10,18:54,REP-025,HCP-0062,Connected,1,15.7,0.2,15.9,1,Scientific Discussion,Script A - Empathetic,0,0,22:59,1,DrugBeta-50mg,Cardiology,1,1,4.7,Phone,0,5.8,0
CALL-000207,2026-02-12,23:19,REP-014,HCP-0335,Connected,1,6.8,3.1,9.9,1,Scientific Discussion,Script B - Direct,1,0,19:23,1,DrugBeta-50mg,Rare Disease,1,1,2.1,Email,0,8.5,0
CALL-000208,2025-10-16,20:38,REP-010,HCP-0034,No Answer,0,1.4,0.3,1.7,0,N/A,Script B - Direct,0,0,18:05,1,DrugGamma-200mg,Neurology,0,0,,Email,0,,0
CALL-000209,2025-09-22,18:29,REP-012,HCP-0162,No Answer,0,0.2,0.8,1.0,0,N/A,Script A - Empathetic,1,1,23:49,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-000210,2025-07-02,22:16,REP-022,HCP-0265,Connected,1,16.2,3.8,20.0,0,Follow-up Scheduling,Script A - Empathetic,1,1,20:37,1,DrugAlpha-100mg,Oncology,1,0,1.4,Phone,0,1.7,0
CALL-000211,2025-08-21,22:00,REP-002,HCP-0114,Voicemail,0,1.2,0.7,2.0,0,N/A,Script A - Empathetic,1,0,17:45,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-000212,2026-03-12,16:13,REP-005,HCP-0062,Voicemail,0,0.9,1.1,2.0,0,N/A,Script B - Direct,1,1,16:05,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-000213,2026-03-01,16:46,REP-004,HCP-0153,Connected,1,15.0,0.7,15.7,1,Scientific Discussion,Script A - Empathetic,0,0,17:56,1,CardioPlus-25mg,Neurology,1,0,2.1,Phone,0,8.3,0
CALL-000214,2026-02-24,23:33,REP-017,HCP-0209,Connected,1,5.8,3.3,9.1,0,Clinical Data Review,Script B - Direct,0,0,17:01,1,DrugAlpha-100mg,Immunology,1,0,4.1,Phone,0,5.8,0
CALL-000215,2025-07-29,22:16,REP-023,HCP-0145,No Answer,0,1.2,0.2,1.4,0,N/A,Script B - Direct,1,1,18:57,1,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-000216,2026-03-09,21:50,REP-025,HCP-0075,No Answer,0,0.2,0.6,0.9,0,N/A,Script A - Empathetic,1,0,16:11,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-000217,2026-02-24,22:35,REP-017,HCP-0021,Connected,1,12.3,2.0,14.3,1,Product Info,Script A - Empathetic,1,1,18:52,1,DrugGamma-200mg,Oncology,1,1,3.7,Email,0,6.4,0
CALL-000218,2025-07-11,18:05,REP-013,HCP-0487,Gatekeeper Block,0,0.4,0.2,0.7,0,N/A,Script B - Direct,0,0,21:44,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-000219,2025-07-29,17:39,REP-024,HCP-0072,Connected,1,14.9,3.1,18.0,1,Clinical Data Review,Script B - Direct,0,0,16:52,1,CardioPlus-25mg,Immunology,1,0,2.2,Email,0,6.7,0
CALL-000220,2025-11-27,23:46,REP-017,HCP-0041,Connected,1,10.5,3.5,14.1,0,Scientific Discussion,Script A - Empathetic,1,1,19:02,1,DrugGamma-200mg,Neurology,1,0,3.9,Phone,0,2.8,0
CALL-000221,2026-01-15,20:58,REP-023,HCP-0183,Wrong Number,0,1.3,0.5,1.8,0,N/A,Script B - Direct,0,0,17:00,1,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-000222,2026-02-01,17:08,REP-009,HCP-0463,Wrong Number,0,0.5,0.9,1.4,0,N/A,Script A - Empathetic,1,0,19:35,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-000223,2025-08-09,23:10,REP-015,HCP-0301,Gatekeeper Block,0,0.8,0.7,1.5,0,N/A,Script B - Direct,0,0,18:24,0,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-000224,2026-01-13,21:04,REP-001,HCP-0095,Wrong Number,0,1.2,0.7,1.8,0,N/A,Script B - Direct,0,0,22:49,1,NeuroX-75mg,Cardiology,0,0,,Phone,0,,0
CALL-000225,2025-08-22,16:49,REP-001,HCP-0281,Connected,1,11.5,5.2,16.7,1,Brief Check-in,Script A - Empathetic,1,1,19:30,1,DrugBeta-50mg,Rare Disease,1,1,1.3,Phone,1,5.6,0
CALL-000226,2025-12-02,20:02,REP-017,HCP-0207,Connected,1,9.5,3.2,12.7,1,Clinical Data Review,Script B - Direct,0,0,22:09,0,NeuroX-75mg,Oncology,1,1,1.0,Phone,0,4.5,0
CALL-000227,2026-01-10,23:38,REP-022,HCP-0130,Connected,1,8.6,5.1,13.7,0,Patient Case Discussion,Script A - Empathetic,1,1,23:26,1,DrugAlpha-100mg,Cardiology,1,0,3.7,Email,0,6.2,0
CALL-000228,2025-07-16,23:12,REP-009,HCP-0317,Connected,1,12.5,2.9,15.4,1,Product Info,Script B - Direct,1,1,16:43,1,CardioPlus-25mg,Cardiology,1,1,4.6,Phone,0,7.4,0
CALL-000229,2026-02-16,16:15,REP-014,HCP-0162,Connected,1,16.2,3.6,19.8,1,Patient Case Discussion,Script A - Empathetic,1,1,23:45,1,CardioPlus-25mg,Neurology,1,0,2.9,Email,0,5.4,0
CALL-000230,2026-01-23,23:53,REP-024,HCP-0081,Voicemail,0,1.0,0.5,1.5,0,N/A,Script B - Direct,0,0,23:06,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-000231,2026-03-08,17:53,REP-014,HCP-0367,Connected,1,12.4,2.1,14.6,0,Clinical Data Review,Script A - Empathetic,0,0,17:18,1,NeuroX-75mg,Immunology,0,0,1.0,Phone,0,3.0,0
CALL-000232,2026-04-26,18:43,REP-006,HCP-0117,Wrong Number,0,1.2,0.4,1.6,0,N/A,Script A - Empathetic,0,0,16:06,0,NeuroX-75mg,Immunology,0,0,,Email,0,,0
CALL-000233,2025-11-15,16:56,REP-016,HCP-0048,Wrong Number,0,0.1,0.7,0.8,0,N/A,Script A - Empathetic,1,1,22:59,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-000234,2025-07-06,19:58,REP-002,HCP-0184,Connected,1,25.7,3.1,28.8,1,Follow-up Scheduling,Script A - Empathetic,1,1,23:10,1,CardioPlus-25mg,Oncology,1,1,3.3,Phone,0,6.7,0
CALL-000235,2026-01-20,23:11,REP-025,HCP-0207,Wrong Number,0,0.6,0.4,1.0,0,N/A,Script B - Direct,1,0,19:08,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-000236,2025-08-14,22:28,REP-006,HCP-0350,Voicemail,0,1.2,0.3,1.5,0,N/A,Script A - Empathetic,0,0,22:03,1,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-000237,2025-12-17,16:26,REP-006,HCP-0278,Voicemail,0,1.1,0.4,1.6,0,N/A,Script A - Empathetic,1,1,16:32,0,NeuroX-75mg,Oncology,0,0,,Video,0,,0
CALL-000238,2026-01-03,17:57,REP-025,HCP-0256,No Answer,0,1.3,0.5,1.7,0,N/A,Script A - Empathetic,1,1,18:38,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-000239,2025-12-01,17:02,REP-008,HCP-0375,Voicemail,0,0.3,0.7,1.0,0,N/A,Script A - Empathetic,1,1,18:00,0,DrugBeta-50mg,Rare Disease,0,0,,Video,0,,0
CALL-000240,2026-01-08,19:54,REP-021,HCP-0489,Voicemail,0,0.6,0.4,1.0,0,N/A,Script B - Direct,1,0,21:50,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-000241,2026-04-24,19:07,REP-017,HCP-0497,Connected,1,8.3,2.0,10.3,1,Product Info,Script B - Direct,0,0,22:58,1,DrugBeta-50mg,Immunology,1,0,4.0,Phone,0,7.9,0
CALL-000242,2025-08-16,23:29,REP-006,HCP-0353,Connected,1,12.2,0.2,12.5,0,Follow-up Scheduling,Script A - Empathetic,1,1,17:09,1,DrugGamma-200mg,Oncology,1,0,2.1,Phone,0,1.6,0
CALL-000243,2025-08-03,19:06,REP-001,HCP-0240,Wrong Number,0,0.6,0.6,1.2,0,N/A,Script A - Empathetic,1,0,18:11,1,NeuroX-75mg,Neurology,0,0,,Phone,1,,0
CALL-000244,2026-01-07,22:07,REP-008,HCP-0432,Connected,1,7.9,2.0,9.8,1,Follow-up Scheduling,Script B - Direct,1,1,22:06,0,NeuroX-75mg,Neurology,1,1,1.0,Video,0,4.9,0
CALL-000245,2026-04-30,17:19,REP-006,HCP-0396,Connected,1,10.2,3.9,14.1,1,Clinical Data Review,Script B - Direct,1,1,21:00,1,DrugBeta-50mg,Rare Disease,1,1,4.4,Phone,0,5.8,0
CALL-000246,2026-03-06,20:40,REP-019,HCP-0282,Voicemail,0,0.3,0.3,0.6,0,N/A,Script A - Empathetic,1,1,17:32,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-000247,2026-04-03,22:22,REP-004,HCP-0359,Connected,1,7.5,2.5,10.0,1,Brief Check-in,Script A - Empathetic,0,0,22:53,1,DrugAlpha-100mg,Oncology,1,0,1.2,Video,0,7.8,0
CALL-000248,2025-12-22,18:49,REP-015,HCP-0429,Voicemail,0,0.8,0.2,1.0,0,N/A,Script B - Direct,0,0,21:47,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-000249,2026-02-09,21:47,REP-023,HCP-0483,No Answer,0,0.3,0.3,0.6,0,N/A,Script B - Direct,1,0,20:59,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-000250,2025-08-11,22:12,REP-019,HCP-0244,Connected,1,10.8,1.4,12.2,1,Product Info,Script A - Empathetic,1,1,22:10,1,CardioPlus-25mg,Oncology,1,0,3.6,Email,0,8.1,0
CALL-000251,2025-08-16,18:26,REP-006,HCP-0482,No Answer,0,1.2,0.2,1.4,0,N/A,Script A - Empathetic,1,1,22:10,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
